nome,disciplina,nome_Docente,ano,nota,situacao,semestre
Amanda Luana,Tipografia,Joao Silva,2021,,REPROVADO POR FALTA,1
Amanda Luana,Tipografia,Joao Silva,2022,4.4,REPROVADO,1
Amanda Luana,,-----------,,,,
Clara Matheus,Computacao Grafica,,2008,,REPROVADO POR FALTA,1
Clara Matheus,DESVINCULADO,,2008,,,2
Clara Matheus,Design Colaborativo,,2008,,REPROVADO POR FALTA,1
Clara Matheus,Design de Mobiliario,,2008,,REPROVADO POR FALTA,1
Clara Matheus,Design de Visualizacao de Informacoes,,2008,0.0,REPROVADO,1
Clara Matheus,Design para Longevidade,,2008,,REPROVADO POR FALTA,1
Clara Matheus,Identidade Visual,,2008,,REPROVADO POR FALTA,1
Clara Matheus,Storytelling Visual,,2008,,REPROVADO POR FALTA,1
Diego Caio,Branding,,2014,3.75,REPROVADO,1
Diego Caio,Computacao Grafica,,2013,9.75,APROVADO POR MÉDIA,1
Diego Caio,Cultura Visual,,2013,6.0,APROVADO,2
Diego Caio,DESVINCULADO,,2015,,,2
Diego Caio,Design Colaborativo,,2013,0.25,REPROVADO,1
Diego Caio,Design Colaborativo,,2014,1.1,REPROVADO,2
Diego Caio,Design Colaborativo,,2014,2.65,REPROVADO,1
Diego Caio,Design Thinking,,2013,7.0,APROVADO POR MÉDIA,2
Diego Caio,Design de Apresentacoes,,2014,7.5,APROVADO POR MÉDIA,1
Diego Caio,Design de Joias,,2014,,REPROVADO POR FALTA,1
Diego Caio,Design de Joias,,2014,,REPROVADO POR FALTA,2
Diego Caio,Design de Mobiliario,,2013,,APROVADO POR FREQÜÊNCIA,1
Diego Caio,Design de Visualizacao de Informacoes,,2013,,REPROVADO POR FALTA,1
Diego Caio,Design de Visualizacao de Informacoes,,2013,,REPROVADO POR FALTA,2
Diego Caio,Design para Longevidade,,2013,,REPROVADO POR FALTA,1
Diego Caio,Design para Longevidade,,2014,,REPROVADO POR FALTA,1
Diego Caio,Ergonomia,,2013,,REPROVADO POR FALTA,2
Diego Caio,Gamificacao,,2013,7.5,APROVADO POR MÉDIA,2
Diego Caio,Identidade Visual,,2013,8.4,APROVADO POR MÉDIA,1
Diego Caio,Storytelling Visual,,2013,5.38,APROVADO,1
Diego Caio,TRANCAMENTO,,2015,,,1
Diego Valeria,Computacao Grafica,,2005,,REPROVADO POR FALTA,2
Diego Valeria,DESVINCULADO,,2006,,,1
Diego Valeria,Design Colaborativo,,2005,,REPROVADO POR FALTA,2
Diego Valeria,Design de Mobiliario,,2005,,REPROVADO POR FALTA,2
Diego Valeria,Design de Visualizacao de Informacoes,,2005,,REPROVADO POR FALTA,2
Diego Valeria,Design para Longevidade,,2005,,REPROVADO POR FALTA,2
Diego Valeria,Identidade Visual,,2005,,REPROVADO POR FALTA,2
Diego Valeria,Storytelling Visual,,2005,,REPROVADO POR FALTA,2
Eduardo Guilherme,Branding,Rafaela Gomes,2020,8.45,APROVADO POR MÉDIA,1
Eduardo Guilherme,Computacao Grafica,Marcos Ferreira,2019,7.6,APROVADO POR MÉDIA,1
Eduardo Guilherme,Comunicacao Visual,Luiz Pereira,2022,10.0,APROVADO POR MÉDIA,1
Eduardo Guilherme,Cultura Visual,Patricia Nunes,2019,7.0,APROVADO POR MÉDIA,2
Eduardo Guilherme,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Eduardo Guilherme,Design Biofilico,Ana Costa,2022,9.0,APROVADO POR MÉDIA,2
Eduardo Guilherme,Design Biomimetico,Carla Souza,2021,,REPROVADO POR FALTA,2
Eduardo Guilherme,"Design Biomimetico

(DOUTORADO).",Carla Souza,2022,9.0,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design Cenico,Ana Costa,2021,8.5,APROVADO POR MÉDIA,2
Eduardo Guilherme,Design Cibernetico,Joao Silva,2020,8.45,APROVADO POR MÉDIA,2
Eduardo Guilherme,Design Colaborativo,Fernanda Lima,2019,8.55,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design Computacional,Maria Santos,2021,,REPROVADO POR FALTA,1
Eduardo Guilherme,Design Computacional,Maria Santos,2022,7.5,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design Digital,Patricia Nunes,2021,8.05,APROVADO POR MÉDIA,2
Eduardo Guilherme,Design Experimental,Rafaela Gomes,2022,8.5,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design Parametrico,Juliana Rodrigues,2022,7.11,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design Sonoro,Patricia Nunes,2022,9.0,APROVADO POR MÉDIA,2
Eduardo Guilherme,Design Thinking,Joao Silva,2020,8.0,APROVADO POR MÉDIA,3
Eduardo Guilherme,Design de Aprendizado,Ana Costa,2019,5.05,APROVADO,2
Eduardo Guilherme,Design de Apresentacoes,Diego Cardoso,2023,10.0,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design de Espacos Virtuais,Pedro Oliveira,2021,8.5,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design de Experiencia em Museus,Pedro Oliveira,2019,4.45,REPROVADO,2
Eduardo Guilherme,Design de Experiencia em Museus,Pedro Oliveira,2020,9.0,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design de Interacao Corporal,Fernanda Lima,2022,9.75,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design de Interacao Corporal,,2021,4.5,REPROVADO,1
Eduardo Guilherme,Design de Interacao Cultural,Gustavo Martins,2020,8.5,APROVADO POR MÉDIA,2
Eduardo Guilherme,Design de Interacao Tangivel,Rafaela Gomes,2022,5.75,APROVADO,2
Eduardo Guilherme,Design de Interacao em Tempo Real,Pedro Oliveira,2021,7.0,APROVADO POR MÉDIA,2
Eduardo Guilherme,Design de Interfaces Neuromorficas,Marcos Ferreira,2019,9.0,APROVADO POR MÉDIA,2
Eduardo Guilherme,Design de Joias,Gustavo Martins,2021,7.75,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design de Mobiliario,Fernanda Lima,2019,7.85,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design de Moda,Fernanda Lima,2023,9.5,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design de Narrativa Espacial,Ana Costa,2021,7.5,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design de Produto,Carla Souza,2020,8.25,APROVADO POR MÉDIA,2
Eduardo Guilherme,Design de Realidade Aumentada (AR) e Virtual (VR),Juliana Rodrigues,2020,7.75,APROVADO POR MÉDIA,2
Eduardo Guilherme,Design de Realidade Hibrida,Pedro Oliveira,2022,9.5,APROVADO POR MÉDIA,2
Eduardo Guilherme,Design de Redes Sociais,Larissa Vieira,2023,7.94,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design de Tecnologia Vestivel (Wearable),Andre Almeida,2019,7.03,APROVADO,2
Eduardo Guilherme,Design de Visualizacao de Informacoes,Andre Almeida,2019,8.13,APROVADO POR MÉDIA,1
Eduardo Guilherme,Design para Longevidade,Marcos Ferreira,2019,5.38,APROVADO,1
Eduardo Guilherme,Ecodesign,Diego Cardoso,2021,7.72,APROVADO,2
Eduardo Guilherme,Ergonomia,Pedro Oliveira,2019,5.99,APROVADO,2
Eduardo Guilherme,Etica em Design,Juliana Rodrigues,2021,8.5,APROVADO POR MÉDIA,2
Eduardo Guilherme,Gamificacao,Luiz Pereira,2021,7.5,APROVADO POR MÉDIA,1
Eduardo Guilherme,Gestao de Marcas,Maria Santos,2021,9.5,APROVADO POR MÉDIA,2
Eduardo Guilherme,Identidade Visual,Joao Silva,2019,7.75,APROVADO POR MÉDIA,1
Eduardo Guilherme,Impressao 3D,Marcos Ferreira,2020,7.0,APROVADO POR MÉDIA,1
Eduardo Guilherme,Interacao Tangivel,Gustavo Martins,2021,7.5,APROVADO POR MÉDIA,2
Eduardo Guilherme,Manipulacao de Imagem,Diego Cardoso,2020,7.4,APROVADO POR MÉDIA,1
Eduardo Guilherme,Marketing de Produto,Carla Souza,2020,7.25,APROVADO POR MÉDIA,1
Eduardo Guilherme,Materiais e Processos,Juliana Rodrigues,2023,10.0,APROVADO POR MÉDIA,1
Eduardo Guilherme,Projeto Integrado,Fernanda Lima,2019,1.0,REPROVADO,2
Eduardo Guilherme,Projeto Integrado,Fernanda Lima,2020,7.65,APROVADO POR MÉDIA,3
Eduardo Guilherme,Prototipagem em Papel,Juliana Rodrigues,2020,7.5,APROVADO POR MÉDIA,2
Eduardo Guilherme,SemiÃ³tica,Luiz Pereira,2022,,REPROVADO POR FALTA,2
Eduardo Guilherme,SemiÃ³tica,,2023,,CURSANDO,2
Eduardo Guilherme,Storytelling Visual,Maria Santos,2019,7.0,APROVADO POR MÉDIA,1
Eduardo Guilherme,Teoria da Cor,Ana Costa,2023,7.75,APROVADO POR MÉDIA,1
Eduardo Guilherme,Teoria do Design,Marcos Ferreira,2023,7.94,APROVADO,1
Eduardo Guilherme,Tipografia,Joao Silva,2021,5.0,APROVADO,1
Eduardo Guilherme,,-----------,,,,
Eduardo Rafael,Computacao Grafica,,2012,6.5,APROVADO,2
Eduardo Rafael,DESVINCULADO,,2013,,,2
Eduardo Rafael,Design Colaborativo,,2012,,REPROVADO POR FALTA,2
Eduardo Rafael,Design de Mobiliario,,2012,,REPROVADO POR FALTA,2
Eduardo Rafael,Design de Mobiliario,,2013,,REPROVADO POR FALTA,1
Eduardo Rafael,Design de Visualizacao de Informacoes,,2012,,REPROVADO POR FALTA,2
Eduardo Rafael,Design de Visualizacao de Informacoes,,2013,,REPROVADO POR FALTA,1
Eduardo Rafael,Design para Longevidade,,2012,,REPROVADO POR FALTA,2
Eduardo Rafael,Ergonomia,,2013,,REPROVADO POR FALTA,1
Eduardo Rafael,Identidade Visual,,2012,6.63,APROVADO,2
Eduardo Rafael,Storytelling Visual,,2012,,REPROVADO POR FALTA,2
Eduardo Rafael,Storytelling Visual,,2013,,REPROVADO POR FALTA,1
Elisa Paula,DESLIGAMENTO,,2010,,,2
Elisa Valentina,Computacao Grafica,Marcos Ferreira,2020,9.0,APROVADO POR MÉDIA,1
Elisa Valentina,DESVINCULADO,,2022,,,2
Elisa Valentina,Design Colaborativo,Fernanda Lima,2020,9.2,APROVADO POR MÉDIA,3
Elisa Valentina,Design Thinking,Joao Silva,2022,,REPROVADO POR FALTA,1
Elisa Valentina,Design de Aprendizado,Ana Costa,2020,8.15,APROVADO POR MÉDIA,2
Elisa Valentina,Design de Espacos Virtuais,Pedro Oliveira,2022,,REPROVADO POR FALTA,1
Elisa Valentina,Design de Experiencia em Museus,Pedro Oliveira,2020,10.0,APROVADO POR MÉDIA,1
Elisa Valentina,Design de Interacao em Tempo Real,Pedro Oliveira,2020,8.25,APROVADO POR MÉDIA,2
Elisa Valentina,Design de Interfaces Neuromorficas,Marcos Ferreira,2020,10.0,APROVADO POR MÉDIA,2
Elisa Valentina,Design de Joias,Gustavo Martins,2020,10.0,APROVADO POR MÉDIA,1
Elisa Valentina,Design de Mobiliario,Fernanda Lima,2020,10.0,APROVADO POR MÉDIA,1
Elisa Valentina,Design de Tecnologia Vestivel (Wearable),Andre Almeida,2020,9.25,APROVADO POR MÉDIA,2
Elisa Valentina,Design de Visualizacao de Informacoes,Andre Almeida,2020,9.75,APROVADO POR MÉDIA,3
Elisa Valentina,Design para Longevidade,Marcos Ferreira,2020,9.97,APROVADO POR MÉDIA,1
Elisa Valentina,Ecodesign,Diego Cardoso,2021,9.4,APROVADO POR MÉDIA,2
Elisa Valentina,Ergonomia,Pedro Oliveira,2020,9.25,APROVADO POR MÉDIA,2
Elisa Valentina,Gamificacao,Luiz Pereira,2020,9.75,APROVADO POR MÉDIA,1
Elisa Valentina,Identidade Visual,Joao Silva,2020,10.0,APROVADO POR MÉDIA,3
Elisa Valentina,Impressao 3D,Marcos Ferreira,2021,8.75,APROVADO POR MÉDIA,1
Elisa Valentina,Marketing de Produto,Carla Souza,2021,10.0,APROVADO POR MÉDIA,1
Elisa Valentina,Projeto Integrado,Fernanda Lima,2020,9.1,APROVADO POR MÉDIA,2
Elisa Valentina,Storytelling Visual,Maria Santos,2020,9.5,APROVADO POR MÉDIA,3
Elisa Valentina,Tipografia,Joao Silva,2021,10.0,APROVADO POR MÉDIA,1
Fernanda Lorena,Branding,,2009,9.35,APROVADO POR MÉDIA,1
Fernanda Lorena,Computacao Grafica,,2007,8.75,APROVADO POR MÉDIA,2
Fernanda Lorena,Comunicacao Visual,,2011,8.1,APROVADO POR MÉDIA,1
Fernanda Lorena,Cultura Visual,,2009,7.75,APROVADO POR MÉDIA,1
Fernanda Lorena,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Fernanda Lorena,Design Biomimetico,,2010,9.0,APROVADO POR MÉDIA,2
Fernanda Lorena,Design Cenico,,2010,7.5,APROVADO POR MÉDIA,2
Fernanda Lorena,Design Cibernetico,,2009,8.5,APROVADO POR MÉDIA,2
Fernanda Lorena,Design Colaborativo,,2007,3.38,REPROVADO,2
Fernanda Lorena,Design Colaborativo,,2008,8.5,APROVADO POR MÉDIA,1
Fernanda Lorena,Design Computacional,,2010,9.44,APROVADO POR MÉDIA,1
Fernanda Lorena,Design Digital,,2010,7.1,APROVADO POR MÉDIA,2
Fernanda Lorena,Design Experimental,,2010,9.4,APROVADO POR MÉDIA,1
Fernanda Lorena,Design Parametrico,,2010,7.55,APROVADO POR MÉDIA,1
Fernanda Lorena,Design Thinking,,2009,7.4,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Aprendizado,,2008,8.5,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Apresentacoes,,2010,9.5,APROVADO POR MÉDIA,1
Fernanda Lorena,Design de Espacos Virtuais,,2010,8.07,APROVADO POR MÉDIA,1
Fernanda Lorena,Design de Experiencia em Museus,,2008,7.0,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Impacto Social,,2011,8.0,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Interacao Corporal,,2010,8.7,APROVADO POR MÉDIA,1
Fernanda Lorena,Design de Interacao Cultural,,2009,8.25,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Interacao Tangivel,,2011,10.0,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Interacao em Tempo Real,,2009,9.3,APROVADO POR MÉDIA,1
Fernanda Lorena,Design de Interfaces Neuromorficas,,2008,7.4,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Jogos,,2011,9.5,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Joias,,2008,7.0,APROVADO POR MÉDIA,1
Fernanda Lorena,Design de Mobiliario,,2007,9.0,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Moda,,2010,8.0,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Narrativa Espacial,,2010,9.4,APROVADO POR MÉDIA,1
Fernanda Lorena,Design de Produto,,2009,8.5,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Realidade Aumentada (AR) e Virtual (VR),,2009,7.0,APROVADO POR MÉDIA,1
Fernanda Lorena,Design de Redes Sociais,,2011,9.0,APROVADO POR MÉDIA,1
Fernanda Lorena,Design de Tecnologia Vestivel (Wearable),,2008,9.75,APROVADO POR MÉDIA,2
Fernanda Lorena,Design de Visualizacao de Informacoes,,2007,3.35,REPROVADO,2
Fernanda Lorena,Design de Visualizacao de Informacoes,,2008,7.25,APROVADO POR MÉDIA,1
Fernanda Lorena,Design para Longevidade,,2007,7.25,APROVADO POR MÉDIA,2
Fernanda Lorena,Ecodesign,,2009,9.1,APROVADO POR MÉDIA,1
Fernanda Lorena,Ergonomia,,2008,7.55,APROVADO POR MÉDIA,1
Fernanda Lorena,Etica em Design,,2010,8.5,APROVADO POR MÉDIA,2
Fernanda Lorena,FORMADO,,2011,,,2
Fernanda Lorena,Gamificacao,,2008,9.0,APROVADO POR MÉDIA,2
Fernanda Lorena,Gestao de Marcas,,2010,8.0,APROVADO POR MÉDIA,2
Fernanda Lorena,INTEGRALIZADO,,2011,,,2
Fernanda Lorena,Identidade Visual,,2007,7.5,APROVADO POR MÉDIA,2
Fernanda Lorena,Impressao 3D,,2009,8.48,APROVADO POR MÉDIA,1
Fernanda Lorena,Interacao Tangivel,,2008,,APROVADO POR FREQÜÊNCIA,2
Fernanda Lorena,Manipulacao de Imagem,,2009,8.5,APROVADO POR MÉDIA,2
Fernanda Lorena,Marketing de Produto,,2009,8.1,APROVADO POR MÉDIA,2
Fernanda Lorena,Materiais e Processos,,2011,9.0,APROVADO POR MÉDIA,1
Fernanda Lorena,Projeto Integrado,,2008,3.67,REPROVADO,2
Fernanda Lorena,Projeto Integrado,,2009,8.75,APROVADO POR MÉDIA,1
Fernanda Lorena,Prototipagem em Papel,,2009,8.25,APROVADO POR MÉDIA,2
Fernanda Lorena,SemiÃ³tica,,2011,8.75,APROVADO POR MÉDIA,2
Fernanda Lorena,Storytelling Visual,,2007,7.5,APROVADO POR MÉDIA,2
Fernanda Lorena,Tecnicas de Iluminacao,,2011,8.5,APROVADO POR MÉDIA,2
Fernanda Lorena,Teoria da Cor,,2011,8.75,APROVADO POR MÉDIA,1
Fernanda Lorena,Teoria do Design,,2011,9.25,APROVADO POR MÉDIA,1
Fernanda Lorena,Tipografia,,2009,7.75,APROVADO POR MÉDIA,1
Laura Bianca,Branding,,2007,,REPROVADO POR FALTA,2
Laura Bianca,Computacao Grafica,,2007,8.5,APROVADO POR MÉDIA,1
Laura Bianca,DESVINCULADO,,2008,,,2
Laura Bianca,Design Colaborativo,,2007,1.5,REPROVADO,1
Laura Bianca,Design Colaborativo,,2007,,REPROVADO POR FALTA,2
Laura Bianca,Design de Mobiliario,,2007,8.0,APROVADO POR MÉDIA,1
Laura Bianca,Design de Visualizacao de Informacoes,,2007,1.7,REPROVADO,2
Laura Bianca,Design de Visualizacao de Informacoes,,2007,,REPROVADO POR FALTA,1
Laura Bianca,Design para Longevidade,,2007,2.0,REPROVADO,1
Laura Bianca,Design para Longevidade,,2007,,REPROVADO POR FALTA,2
Laura Bianca,Ergonomia,,2007,2.85,REPROVADO,2
Laura Bianca,Identidade Visual,,2007,7.5,APROVADO POR MÉDIA,1
Laura Bianca,Storytelling Visual,,2007,5.25,APROVADO,1
Laura Bianca,TRANCAMENTO,,2008,,,1
Leticia Matheus,Branding,,2011,7.05,APROVADO POR MÉDIA,1
Leticia Matheus,Computacao Grafica,,2010,8.0,APROVADO POR MÉDIA,1
Leticia Matheus,Comunicacao Visual,,2014,9.0,APROVADO POR MÉDIA,1
Leticia Matheus,Cultura Visual,,2011,7.5,APROVADO POR MÉDIA,2
Leticia Matheus,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Leticia Matheus,Design Biomimetico,,2013,9.5,APROVADO POR MÉDIA,2
Leticia Matheus,Design Cenico,,2013,4.35,REPROVADO,1
Leticia Matheus,Design Cenico,,2014,7.2,APROVADO POR MÉDIA,1
Leticia Matheus,Design Cibernetico,,2013,8.13,APROVADO POR MÉDIA,1
Leticia Matheus,Design Colaborativo,,2010,4.25,REPROVADO,1
Leticia Matheus,Design Colaborativo,,2010,7.22,APROVADO,2
Leticia Matheus,Design Computacional,,2014,8.05,APROVADO POR MÉDIA,1
Leticia Matheus,Design Digital,,2013,7.6,APROVADO POR MÉDIA,1
Leticia Matheus,Design Experimental,,2013,8.65,APROVADO POR MÉDIA,1
Leticia Matheus,Design Parametrico,,2012,5.07,APROVADO,2
Leticia Matheus,Design Sonoro,,2012,5.0,APROVADO,2
Leticia Matheus,Design Thinking,,2010,7.5,APROVADO POR MÉDIA,2
Leticia Matheus,Design de Aprendizado,,2011,7.0,APROVADO POR MÉDIA,1
Leticia Matheus,Design de Apresentacoes,,2013,8.75,APROVADO POR MÉDIA,1
Leticia Matheus,Design de Espacos Virtuais,,2012,5.0,APROVADO,2
Leticia Matheus,Design de Experiencia em Museus,,2011,6.13,APROVADO,1
Leticia Matheus,Design de Impressao e Publicacao,,2013,8.5,APROVADO POR MÉDIA,2
Leticia Matheus,Design de Interacao Corporal,,2013,7.07,APROVADO POR MÉDIA,1
Leticia Matheus,Design de Interacao Cultural,,2012,4.13,REPROVADO,2
Leticia Matheus,Design de Interacao Cultural,,2013,7.25,APROVADO POR MÉDIA,1
Leticia Matheus,Design de Interacao Tangivel,,2013,10.0,APROVADO POR MÉDIA,2
Leticia Matheus,Design de Interacao em Tempo Real,,2011,9.4,APROVADO POR MÉDIA,2
Leticia Matheus,Design de Interfaces Neuromorficas,,2011,5.0,APROVADO,1
Leticia Matheus,Design de Joias,,2011,9.15,APROVADO POR MÉDIA,1
Leticia Matheus,Design de Mobiliario,,2010,,APROVADO POR FREQÜÊNCIA,1
Leticia Matheus,Design de Moda,,2014,10.0,APROVADO POR MÉDIA,2
Leticia Matheus,Design de Narrativa Espacial,,2013,8.1,APROVADO POR MÉDIA,1
Leticia Matheus,Design de Produto,,2012,7.25,APROVADO POR MÉDIA,2
Leticia Matheus,Design de Realidade Aumentada (AR) e Virtual (VR),,2012,7.75,APROVADO POR MÉDIA,2
Leticia Matheus,Design de Redes Sociais,,2014,7.35,APROVADO POR MÉDIA,1
Leticia Matheus,Design de Tecnologia Vestivel (Wearable),,2011,5.6,APROVADO,1
Leticia Matheus,Design de Visualizacao de Informacoes,,2010,8.32,APROVADO,1
Leticia Matheus,Design para Longevidade,,2010,5.13,APROVADO,1
Leticia Matheus,Ecodesign,,2011,5.68,APROVADO,2
Leticia Matheus,Ergonomia,,2010,9.0,APROVADO POR MÉDIA,2
Leticia Matheus,Etica em Design,,2013,7.5,APROVADO POR MÉDIA,1
Leticia Matheus,FORMADO,,2015,,,1
Leticia Matheus,Fotografia,,2014,8.0,APROVADO POR MÉDIA,2
Leticia Matheus,Gamificacao,,2010,9.25,APROVADO POR MÉDIA,2
Leticia Matheus,Gestao de Marcas,,2013,7.0,APROVADO POR MÉDIA,2
Leticia Matheus,INTEGRALIZADO,,2014,,,2
Leticia Matheus,Identidade Visual,,2010,8.4,APROVADO POR MÉDIA,1
Leticia Matheus,Impressao 3D,,2011,,REPROVADO POR FALTA,2
Leticia Matheus,Impressao 3D,,2012,6.2,APROVADO,1
Leticia Matheus,Interacao Tangivel,,2012,9.0,APROVADO POR MÉDIA,1
Leticia Matheus,Manipulacao de Imagem,,2012,7.6,APROVADO POR MÉDIA,1
Leticia Matheus,Marketing de Produto,,2012,7.5,APROVADO POR MÉDIA,2
Leticia Matheus,Projeto Integrado,,2011,2.5,REPROVADO,1
Leticia Matheus,Projeto Integrado,,2011,4.3,REPROVADO,2
