nome,disciplina,nome_Docente,ano,nota,situacao,semestre
Emilly Joao,Design Experimental,,2011,,REPROVADO POR FALTA,1
Emilly Joao,Design Experimental,,2011,,REPROVADO POR FALTA,2
Emilly Joao,Design Experimental,,2012,,REPROVADO POR FALTA,2
Emilly Joao,Design Parametrico,,2008,,REPROVADO POR FALTA,1
Emilly Joao,Design Parametrico,,2008,,REPROVADO POR FALTA,2
Emilly Joao,Design Parametrico,,2009,,REPROVADO POR FALTA,1
Emilly Joao,Design Parametrico,,2010,,REPROVADO POR FALTA,1
Emilly Joao,Design Sonoro,,2011,,REPROVADO POR FALTA,1
Emilly Joao,Design Thinking,,2007,,CANCELADO COM ONUS,2
Emilly Joao,Design Thinking,,2008,5.0,APROVADO,1
Emilly Joao,Design de Aprendizado,,2008,4.25,REPROVADO,2
Emilly Joao,Design de Aprendizado,,2010,,DISPENSADO,1
Emilly Joao,Design de Apresentacoes,,2009,8.0,APROVADO POR MÉDIA,2
Emilly Joao,Design de Espacos Virtuais,,2010,,REPROVADO POR FALTA,2
Emilly Joao,Design de Experiencia em Museus,,2007,7.75,APROVADO POR MÉDIA,1
Emilly Joao,Design de Impressao e Publicacao,,2012,,REPROVADO POR FALTA,2
Emilly Joao,Design de Interacao Corporal,,2010,,REPROVADO POR FALTA,2
Emilly Joao,Design de Interacao Corporal,,2011,,REPROVADO POR FALTA,1
Emilly Joao,Design de Interacao Cultural,,2008,7.5,APROVADO POR MÉDIA,1
Emilly Joao,Design de Interacao Tangivel,,2010,7.0,APROVADO POR MÉDIA,2
Emilly Joao,Design de Interacao em Tempo Real,,2008,5.32,APROVADO,1
Emilly Joao,Design de Interfaces Neuromorficas,,2007,7.0,APROVADO POR MÉDIA,1
Emilly Joao,Design de Joias,,2007,7.45,APROVADO POR MÉDIA,2
Emilly Joao,Design de Mobiliario,,2006,9.0,APROVADO POR MÉDIA,2
Emilly Joao,Design de Narrativa Espacial,,2010,,REPROVADO POR FALTA,2
Emilly Joao,Design de Narrativa Espacial,,2011,,REPROVADO POR FALTA,1
Emilly Joao,Design de Produto,,2008,7.5,APROVADO POR MÉDIA,1
Emilly Joao,Design de Realidade Aumentada (AR) e Virtual (VR),,2008,,REPROVADO POR FALTA,1
Emilly Joao,Design de Realidade Aumentada (AR) e Virtual (VR),,2009,,REPROVADO POR FALTA,1
Emilly Joao,Design de Realidade Aumentada (AR) e Virtual (VR),,2009,,REPROVADO POR FALTA,2
Emilly Joao,Design de Realidade Aumentada (AR) e Virtual (VR),,2010,,REPROVADO POR FALTA,2
Emilly Joao,Design de Redes Sociais,,2010,,REPROVADO POR FALTA,2
Emilly Joao,Design de Tecnologia Vestivel (Wearable),,2008,8.0,APROVADO POR MÉDIA,2
Emilly Joao,Design de Visualizacao de Informacoes,,2006,8.0,APROVADO POR MÉDIA,2
Emilly Joao,Design para Longevidade,,2006,6.0,APROVADO,2
Emilly Joao,Ecodesign,,2009,7.75,APROVADO POR MÉDIA,2
Emilly Joao,Ecodesign,,2009,,REPROVADO POR FALTA,1
Emilly Joao,Ergonomia,,2007,,CANCELADO COM ONUS,2
Emilly Joao,Ergonomia,,2009,,REPROVADO POR FALTA,2
Emilly Joao,Etica em Design,,2009,8.0,APROVADO POR MÉDIA,2
Emilly Joao,Gamificacao,,2007,9.5,APROVADO POR MÉDIA,2
Emilly Joao,Gestao de Marcas,,2010,7.0,APROVADO POR MÉDIA,1
Emilly Joao,Identidade Visual,,2006,7.0,APROVADO POR MÉDIA,2
Emilly Joao,Impressao 3D,,2007,5.63,APROVADO,2
Emilly Joao,Interacao Tangivel,,2008,,APROVADO POR FREQÜÊNCIA,2
Emilly Joao,Manipulacao de Imagem,,2007,3.13,REPROVADO,2
Emilly Joao,Manipulacao de Imagem,,2009,5.0,APROVADO,2
Emilly Joao,Marketing de Produto,,2010,,DISPENSADO,1
Emilly Joao,Projeto Integrado,,2008,,REPROVADO POR FALTA,2
Emilly Joao,Prototipagem em Papel,,2008,2.75,REPROVADO,2
Emilly Joao,Prototipagem em Papel,,2008,4.13,REPROVADO,1
Emilly Joao,Prototipagem em Papel,,2009,7.0,APROVADO POR MÉDIA,2
Emilly Joao,Prototipagem em Papel,,2009,,REPROVADO POR FALTA,1
Emilly Joao,SemiÃ³tica,,2010,,REPROVADO POR FALTA,1
Emilly Joao,Storytelling Visual,,2006,7.5,APROVADO POR MÉDIA,2
Emilly Joao,Teoria do Design,,2011,,REPROVADO POR FALTA,2
Emilly Joao,Teoria do Design,,2012,,REPROVADO POR FALTA,1
Emilly Joao,Teoria do Design,,2012,,REPROVADO POR FALTA,2
Emilly Joao,Tipografia,,2007,8.25,APROVADO POR MÉDIA,2
Gabriel Enzo,Branding,Rafaela Gomes,2019,,REPROVADO POR FALTA,1
Gabriel Enzo,Computacao Grafica,Marcos Ferreira,2018,6.4,APROVADO,1
Gabriel Enzo,Cultura Visual,Patricia Nunes,2018,7.0,APROVADO POR MÉDIA,2
Gabriel Enzo,DESVINCULADO,,2020,,,2
Gabriel Enzo,Design Colaborativo,Fernanda Lima,2018,1.0,REPROVADO,1
Gabriel Enzo,Design Colaborativo,Fernanda Lima,2019,,REPROVADO POR FALTA,1
Gabriel Enzo,Design Colaborativo,Fernanda Lima,2020,,REPROVADO POR FALTA,1
Gabriel Enzo,Design de Interacao Tangivel,Rafaela Gomes,2018,,REPROVADO POR FALTA,2
Gabriel Enzo,Design de Joias,Gustavo Martins,2019,,REPROVADO POR FALTA,1
Gabriel Enzo,Design de Mobiliario,Fernanda Lima,2018,7.95,APROVADO POR MÉDIA,1
Gabriel Enzo,Design de Visualizacao de Informacoes,Andre Almeida,2018,1.0,REPROVADO,1
Gabriel Enzo,Design de Visualizacao de Informacoes,Andre Almeida,2019,2.75,REPROVADO,1
Gabriel Enzo,Design de Visualizacao de Informacoes,Andre Almeida,2019,,REPROVADO POR FALTA,2
Gabriel Enzo,Design de Visualizacao de Informacoes,Andre Almeida,2020,,REPROVADO POR FALTA,1
Gabriel Enzo,Design para Longevidade,Marcos Ferreira,2018,0.95,REPROVADO,1
Gabriel Enzo,Design para Longevidade,Marcos Ferreira,2020,,REPROVADO POR FALTA,1
Gabriel Enzo,Ergonomia,Pedro Oliveira,2018,8.5,APROVADO POR MÉDIA,2
Gabriel Enzo,Gamificacao,Luiz Pereira,2020,,REPROVADO POR FALTA,1
Gabriel Enzo,Identidade Visual,Joao Silva,2018,7.15,APROVADO,1
Gabriel Enzo,Interacao Tangivel,Gustavo Martins,2018,,REPROVADO POR FALTA,2
Gabriel Enzo,SemiÃ³tica,Luiz Pereira,2018,9.5,APROVADO POR MÉDIA,2
Gabriel Enzo,Storytelling Visual,Maria Santos,2018,7.0,APROVADO POR MÉDIA,1
Gabriel Enzo,Teoria do Design,Marcos Ferreira,2018,,REPROVADO POR FALTA,2
Gabriel Enzo,Teoria do Design,Marcos Ferreira,2019,,REPROVADO POR FALTA,2
Helena Vanessa,Branding,,2017,7.55,APROVADO POR MÉDIA,1
Helena Vanessa,Computacao Grafica,,2016,7.5,APROVADO POR MÉDIA,1
Helena Vanessa,Cultura Visual,,2016,,REPROVADO POR FALTA,2
Helena Vanessa,Cultura Visual,,2017,7.85,APROVADO POR MÉDIA,2
Helena Vanessa,DESVINCULADO,,2020,,,2
Helena Vanessa,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Helena Vanessa,Design Colaborativo,,2016,7.0,APROVADO POR MÉDIA,1
Helena Vanessa,Design de Aprendizado,Ana Costa,2018,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Aprendizado,Ana Costa,2019,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Aprendizado,,2016,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Apresentacoes,Diego Cardoso,2019,6.5,APROVADO,1
Helena Vanessa,Design de Experiencia em Museus,Pedro Oliveira,2018,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Experiencia em Museus,Pedro Oliveira,2019,1.49,REPROVADO,2
Helena Vanessa,Design de Experiencia em Museus,Pedro Oliveira,2020,,REPROVADO POR FALTA,1
Helena Vanessa,Design de Interacao Tangivel,Rafaela Gomes,2018,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Interacao Tangivel,Rafaela Gomes,2019,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Interacao Tangivel,,2017,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Interfaces Neuromorficas,Marcos Ferreira,2018,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Interfaces Neuromorficas,Marcos Ferreira,2019,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Interfaces Neuromorficas,Marcos Ferreira,2020,,REPROVADO POR FALTA,1
Helena Vanessa,Design de Joias,Gustavo Martins,2018,,REPROVADO POR FALTA,1
Helena Vanessa,Design de Joias,,2017,,REPROVADO POR FALTA,1
Helena Vanessa,Design de Joias,,2019,5.0,APROVADO,1
Helena Vanessa,Design de Mobiliario,Fernanda Lima,2018,8.0,APROVADO POR MÉDIA,1
Helena Vanessa,Design de Mobiliario,,2016,,REPROVADO POR FALTA,1
Helena Vanessa,Design de Mobiliario,,2017,,REPROVADO POR FALTA,1
Helena Vanessa,Design de Produto,Carla Souza,2018,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Produto,Carla Souza,2019,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Produto,,2017,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Tecnologia Vestivel (Wearable),Andre Almeida,2019,,REPROVADO POR FALTA,2
Helena Vanessa,Design de Visualizacao de Informacoes,Andre Almeida,2018,7.4,APROVADO POR MÉDIA,1
Helena Vanessa,Design de Visualizacao de Informacoes,,2016,,REPROVADO POR FALTA,1
Helena Vanessa,Design de Visualizacao de Informacoes,,2017,,REPROVADO POR FALTA,1
Helena Vanessa,Design para Longevidade,Marcos Ferreira,2018,,REPROVADO POR FALTA,1
Helena Vanessa,Design para Longevidade,Marcos Ferreira,2019,,REPROVADO POR FALTA,1
Helena Vanessa,Design para Longevidade,Marcos Ferreira,2020,,REPROVADO POR FALTA,1
Helena Vanessa,Design para Longevidade,,2016,,REPROVADO POR FALTA,1
Helena Vanessa,Design para Longevidade,,2016,,REPROVADO POR FALTA,2
Helena Vanessa,Ergonomia,,2016,8.25,APROVADO POR MÉDIA,2
Helena Vanessa,Gamificacao,Luiz Pereira,2018,,REPROVADO POR FALTA,1
Helena Vanessa,Identidade Visual,,2016,10.0,APROVADO POR MÉDIA,1
Helena Vanessa,Interacao Tangivel,,2016,,REPROVADO POR FALTA,2
Helena Vanessa,Interacao Tangivel,,2017,8.4,APROVADO POR MÉDIA,2
Helena Vanessa,Marketing de Produto,Carla Souza,2018,,REPROVADO POR FALTA,1
Helena Vanessa,Marketing de Produto,Carla Souza,2019,,REPROVADO POR FALTA,1
Helena Vanessa,Projeto Integrado,,2016,2.2,REPROVADO,2
Helena Vanessa,Projeto Integrado,,2017,7.06,APROVADO POR MÉDIA,2
Helena Vanessa,Storytelling Visual,Maria Santos,2018,,REPROVADO POR FALTA,1
Helena Vanessa,Storytelling Visual,Maria Santos,2019,7.0,APROVADO POR MÉDIA,1
Helena Vanessa,Storytelling Visual,,2016,,REPROVADO POR FALTA,1
Helena Vanessa,Storytelling Visual,,2017,,REPROVADO POR FALTA,1
Helena Vanessa,,-----------,,,,
Luiz Helena,Branding,,2013,7.5,APROVADO POR MÉDIA,1
Luiz Helena,Computacao Grafica,,2011,7.75,APROVADO POR MÉDIA,2
Luiz Helena,Comunicacao Visual,,2016,10.0,APROVADO POR MÉDIA,2
Luiz Helena,Cultura Visual,,2014,8.0,APROVADO POR MÉDIA,1
Luiz Helena,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Luiz Helena,Design Biomimetico,Carla Souza,2018,10.0,APROVADO POR MÉDIA,2
Luiz Helena,Design Biomimetico,Carla Souza,2018,,REPROVADO POR FALTA,1
Luiz Helena,Design Biomimetico,,2017,,REPROVADO POR FALTA,2
Luiz Helena,Design Cenico,,2016,,REPROVADO POR FALTA,2
Luiz Helena,Design Cenico,,2017,7.9,APROVADO POR MÉDIA,2
Luiz Helena,Design Cibernetico,,2014,6.43,APROVADO,1
Luiz Helena,Design Colaborativo,,2011,5.18,APROVADO,2
Luiz Helena,Design Computacional,,2014,4.07,REPROVADO,2
Luiz Helena,Design Computacional,,2015,5.75,APROVADO,1
Luiz Helena,Design Digital,,2015,8.38,APROVADO POR MÉDIA,1
Luiz Helena,Design Experimental,,2016,8.5,APROVADO POR MÉDIA,1
Luiz Helena,Design Parametrico,,2013,7.75,APROVADO POR MÉDIA,2
Luiz Helena,Design Sonoro,,2015,8.0,APROVADO POR MÉDIA,1
Luiz Helena,Design Thinking,,2014,6.25,APROVADO,1
Luiz Helena,Design de Aprendizado,,2012,5.25,APROVADO,1
Luiz Helena,Design de Apresentacoes,,2014,8.0,APROVADO POR MÉDIA,2
Luiz Helena,Design de Espacos Virtuais,,2013,7.9,APROVADO POR MÉDIA,2
Luiz Helena,Design de Experiencia em Museus,,2012,7.88,APROVADO,1
Luiz Helena,Design de Impressao e Publicacao,,2015,8.25,APROVADO POR MÉDIA,2
Luiz Helena,Design de Interacao Corporal,,2015,,REPROVADO POR FALTA,2
Luiz Helena,Design de Interacao Corporal,,2017,8.0,APROVADO POR MÉDIA,1
Luiz Helena,Design de Interacao Cultural,,2014,2.0,REPROVADO,2
Luiz Helena,Design de Interacao Cultural,,2016,8.75,APROVADO POR MÉDIA,2
Luiz Helena,Design de Interacao Tangivel,,2015,6.25,APROVADO,2
Luiz Helena,Design de Interacao em Tempo Real,,2013,7.75,APROVADO POR MÉDIA,2
Luiz Helena,Design de Interfaces Neuromorficas,,2012,5.03,APROVADO,1
Luiz Helena,Design de Joias,,2013,9.75,APROVADO POR MÉDIA,1
Luiz Helena,Design de Mobiliario,,2011,,APROVADO POR FREQÜÊNCIA,2
Luiz Helena,Design de Moda,,2016,9.0,APROVADO POR MÉDIA,1
Luiz Helena,Design de Narrativa Espacial,,2015,9.0,APROVADO POR MÉDIA,1
Luiz Helena,Design de Produto,,2013,7.5,APROVADO POR MÉDIA,2
Luiz Helena,Design de Realidade Aumentada (AR) e Virtual (VR),,2013,7.5,APROVADO POR MÉDIA,2
Luiz Helena,Design de Redes Sociais,,2016,6.04,APROVADO,2
Luiz Helena,Design de Tecnologia Vestivel (Wearable),,2012,5.9,APROVADO,1
Luiz Helena,Design de Visualizacao de Informacoes,,2011,5.25,APROVADO,2
Luiz Helena,Design para Longevidade,,2011,7.0,APROVADO POR MÉDIA,2
Luiz Helena,Ecodesign,,2013,8.25,APROVADO POR MÉDIA,2
Luiz Helena,Ergonomia,,2012,7.13,APROVADO POR MÉDIA,1
Luiz Helena,Etica em Design,,2014,8.75,APROVADO POR MÉDIA,1
Luiz Helena,FORMADO,,2019,,,2
Luiz Helena,Fotografia,,2017,10.0,APROVADO POR MÉDIA,1
Luiz Helena,Gamificacao,,2013,7.25,APROVADO POR MÉDIA,1
Luiz Helena,Gestao de Marcas,,2015,,REPROVADO POR FALTA,1
Luiz Helena,Gestao de Marcas,,2016,7.02,APROVADO,1
Luiz Helena,INTEGRALIZADO,,2019,,,1
Luiz Helena,Identidade Visual,,2011,7.0,APROVADO POR MÉDIA,2
Luiz Helena,Impressao 3D,,2013,3.88,REPROVADO,1
Luiz Helena,Impressao 3D,,2013,7.5,APROVADO POR MÉDIA,2
Luiz Helena,Interacao Tangivel,,2014,8.5,APROVADO POR MÉDIA,1
Luiz Helena,Manipulacao de Imagem,,2013,6.15,APROVADO,2
Luiz Helena,Marketing de Produto,,2014,7.86,APROVADO POR MÉDIA,2
Luiz Helena,Marketing de Produto,,2014,,REPROVADO POR FALTA,1
Luiz Helena,Projeto Integrado,,2012,7.0,APROVADO POR MÉDIA,1
Luiz Helena,Prototipagem em Papel,,2014,8.0,APROVADO POR MÉDIA,2
Luiz Helena,Prototipagem em Papel,,2014,,REPROVADO POR FALTA,1
Luiz Helena,SemiÃ³tica,,2016,9.0,APROVADO POR MÉDIA,1
Luiz Helena,Storytelling Visual,,2011,7.0,APROVADO POR MÉDIA,2
Luiz Helena,TRANCAMENTO,,2012,,,2
Luiz Helena,Tecnicas de Iluminacao,Gustavo Martins,2018,,REPROVADO POR FALTA,1
Luiz Helena,Tecnicas de Iluminacao,Gustavo Martins,2018,,REPROVADO POR FALTA,2
Luiz Helena,Tecnicas de Iluminacao,Gustavo Martins,2019,9.5,APROVADO POR MÉDIA,1
Luiz Helena,Tecnicas de Iluminacao,,2017,,REPROVADO POR FALTA,2
Luiz Helena,Teoria da Cor,,2015,8.0,APROVADO POR MÉDIA,2
Luiz Helena,Teoria do Design,,2014,,REPROVADO POR FALTA,2
Luiz Helena,Teoria do Design,,2015,7.6,APROVADO POR MÉDIA,2
Luiz Helena,Tipografia,,2013,,REPROVADO POR FALTA,1
Luiz Helena,Tipografia,,2014,,REPROVADO POR FALTA,1
Luiz Helena,Tipografia,,2016,4.4,REPROVADO,1
Luiz Helena,Tipografia,,2017,7.55,APROVADO POR MÉDIA,1
Marcelo Felipe,Branding,,2017,7.5,APROVADO POR MÉDIA,1
Marcelo Felipe,Computacao Grafica,,2016,10.0,APROVADO POR MÉDIA,1
Marcelo Felipe,Comunicacao Visual,Luiz Pereira,2020,8.5,APROVADO POR MÉDIA,3
Marcelo Felipe,Cultura Visual,Patricia Nunes,2018,8.0,APROVADO POR MÉDIA,2
Marcelo Felipe,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Marcelo Felipe,Design Biomimetico,Carla Souza,2019,10.0,APROVADO POR MÉDIA,2
Marcelo Felipe,Design Biomimetico,Carla Souza,2019,,REPROVADO POR FALTA,1
Marcelo Felipe,Design Cenico,Ana Costa,2019,10.0,APROVADO POR MÉDIA,2
Marcelo Felipe,Design Cibernetico,Joao Silva,2018,8.05,APROVADO POR MÉDIA,2
Marcelo Felipe,Design Colaborativo,,2016,7.75,APROVADO POR MÉDIA,1
Marcelo Felipe,Design Computacional,Maria Santos,2019,7.9,APROVADO POR MÉDIA,1
Marcelo Felipe,Design Digital,Patricia Nunes,2019,9.25,APROVADO POR MÉDIA,2
Marcelo Felipe,Design Experimental,Rafaela Gomes,2019,7.75,APROVADO POR MÉDIA,1
Marcelo Felipe,Design Parametrico,Juliana Rodrigues,2020,9.0,APROVADO POR MÉDIA,3
Marcelo Felipe,Design Thinking,Joao Silva,2018,8.0,APROVADO POR MÉDIA,1
Marcelo Felipe,Design de Aprendizado,,2016,,REPROVADO POR FALTA,2
Marcelo Felipe,Design de Aprendizado,,2017,9.5,APROVADO POR MÉDIA,2
Marcelo Felipe,Design de Apresentacoes,Diego Cardoso,2020,8.5,APROVADO POR MÉDIA,3
Marcelo Felipe,Design de Espacos Virtuais,Pedro Oliveira,2020,10.0,APROVADO POR MÉDIA,3
