nome,disciplina,nome_Docente,ano,nota,situacao,semestre
Alice Marcos,Design de Interfaces Neuromorficas,,2011,8.0,APROVADO POR MÉDIA,2
Alice Marcos,Design de Joias,,2012,7.95,APROVADO POR MÉDIA,1
Alice Marcos,Design de Mobiliario,,2011,,APROVADO POR FREQÜÊNCIA,1
Alice Marcos,Design de Moda,,2015,,CANCELADO COM ONUS,2
Alice Marcos,Design de Narrativa Espacial,,2015,8.5,APROVADO POR MÉDIA,1
Alice Marcos,Design de Produto,,2012,7.0,APROVADO POR MÉDIA,2
Alice Marcos,Design de Realidade Aumentada (AR) e Virtual (VR),,2012,7.75,APROVADO POR MÉDIA,2
Alice Marcos,Design de Realidade Hibrida,,2016,,REPROVADO POR FALTA,2
Alice Marcos,Design de Redes Sociais,,2014,,REPROVADO POR FALTA,1
Alice Marcos,Design de Redes Sociais,,2014,,REPROVADO POR FALTA,2
Alice Marcos,Design de Redes Sociais,,2016,6.28,APROVADO,1
Alice Marcos,Design de Tecnologia Vestivel (Wearable),,2012,5.18,APROVADO,1
Alice Marcos,Design de Visualizacao de Informacoes,,2011,5.0,APROVADO,1
Alice Marcos,Design para Longevidade,,2011,8.5,APROVADO POR MÉDIA,1
Alice Marcos,Ecodesign,,2013,7.5,APROVADO POR MÉDIA,2
Alice Marcos,Ergonomia,,2011,7.5,APROVADO POR MÉDIA,2
Alice Marcos,Etica em Design,,2013,7.0,APROVADO POR MÉDIA,2
Alice Marcos,FORMADO,,2018,,,1
Alice Marcos,Gamificacao,,2011,9.5,APROVADO POR MÉDIA,2
Alice Marcos,Gestao de Marcas,,2013,5.32,APROVADO,1
Alice Marcos,INTEGRALIZADO,,2017,,,2
Alice Marcos,Identidade Visual,,2011,7.5,APROVADO POR MÉDIA,1
Alice Marcos,Impressao 3D,,2012,4.35,REPROVADO,2
Alice Marcos,Impressao 3D,,2012,,REPROVADO POR FALTA,1
Alice Marcos,Impressao 3D,,2013,3.63,REPROVADO,1
Alice Marcos,Impressao 3D,,2013,7.3,APROVADO POR MÉDIA,2
Alice Marcos,Interacao Tangivel,,2013,9.5,APROVADO POR MÉDIA,2
Alice Marcos,Manipulacao de Imagem,,2012,3.0,REPROVADO,2
Alice Marcos,Manipulacao de Imagem,,2013,6.6,APROVADO,1
Alice Marcos,Marketing de Produto,,2012,7.0,APROVADO POR MÉDIA,2
Alice Marcos,Materiais e Processos,,2014,8.0,APROVADO POR MÉDIA,2
Alice Marcos,Projeto Integrado,,2012,5.15,APROVADO,1
Alice Marcos,Prototipagem em Papel,,2014,4.88,REPROVADO,1
Alice Marcos,Prototipagem em Papel,,2014,9.25,APROVADO POR MÉDIA,2
Alice Marcos,SemiÃ³tica,,2015,6.97,APROVADO,1
Alice Marcos,Storytelling Visual,,2011,5.35,APROVADO,1
Alice Marcos,Tecnicas de Iluminacao,,2017,9.0,APROVADO POR MÉDIA,2
Alice Marcos,Teoria da Cor,,2015,8.0,APROVADO POR MÉDIA,2
Alice Marcos,Teoria do Design,,2015,,CANCELADO COM ONUS,2
Alice Marcos,Teoria do Design,,2016,,REPROVADO POR FALTA,2
Alice Marcos,Teoria do Design,,2017,9.75,APROVADO POR MÉDIA,1
Alice Marcos,Tipografia,,2012,3.8,REPROVADO,2
Alice Marcos,Tipografia,,2012,,REPROVADO POR FALTA,1
Alice Marcos,Tipografia,,2013,5.15,APROVADO,1
Amanda Mauricio,Computacao Grafica,,2013,,REPROVADO POR FALTA,1
Amanda Mauricio,DESLIGAMENTO,,2014,,,1
Amanda Mauricio,Design Colaborativo,,2013,,REPROVADO POR FALTA,1
Amanda Mauricio,Design de Mobiliario,,2013,,REPROVADO POR FALTA,1
Amanda Mauricio,Design de Visualizacao de Informacoes,,2013,,REPROVADO POR FALTA,1
Amanda Mauricio,Design para Longevidade,,2013,,REPROVADO POR FALTA,1
Amanda Mauricio,Identidade Visual,,2013,,REPROVADO POR FALTA,1
Amanda Mauricio,Storytelling Visual,,2013,,REPROVADO POR FALTA,1
Arthur Alana,Branding,,2007,7.25,APROVADO POR MÉDIA,1
Arthur Alana,Computacao Grafica,,2006,8.05,APROVADO POR MÉDIA,1
Arthur Alana,Comunicacao Visual,,2009,8.5,APROVADO POR MÉDIA,1
Arthur Alana,Cultura Visual,,2008,9.5,APROVADO POR MÉDIA,2
Arthur Alana,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Arthur Alana,Design Biomimetico,,2009,8.5,APROVADO POR MÉDIA,1
Arthur Alana,Design Cenico,,2008,5.0,APROVADO,2
Arthur Alana,Design Cibernetico,,2007,8.7,APROVADO POR MÉDIA,2
Arthur Alana,Design Colaborativo,,2006,5.3,APROVADO,1
Arthur Alana,Design Computacional,,2008,10.0,APROVADO POR MÉDIA,1
Arthur Alana,Design Digital,,2008,8.5,APROVADO POR MÉDIA,2
Arthur Alana,Design Experimental,,2008,7.0,APROVADO POR MÉDIA,1
Arthur Alana,Design Parametrico,,2008,7.21,APROVADO POR MÉDIA,1
Arthur Alana,Design Sonoro,,2009,8.0,APROVADO POR MÉDIA,2
Arthur Alana,Design Thinking,,2007,7.0,APROVADO POR MÉDIA,2
Arthur Alana,Design de Aprendizado,,2006,8.0,APROVADO POR MÉDIA,2
Arthur Alana,Design de Apresentacoes,,2008,9.0,APROVADO POR MÉDIA,2
Arthur Alana,Design de Espacos Virtuais,,2008,7.55,APROVADO POR MÉDIA,1
Arthur Alana,Design de Experiencia em Museus,,2006,9.65,APROVADO POR MÉDIA,2
Arthur Alana,Design de Impacto Social,,2009,7.75,APROVADO POR MÉDIA,2
Arthur Alana,Design de Impressao e Publicacao,,2009,8.4,APROVADO POR MÉDIA,1
Arthur Alana,Design de Interacao Corporal,,2008,7.25,APROVADO POR MÉDIA,1
Arthur Alana,Design de Interacao Cultural,,2007,9.75,APROVADO POR MÉDIA,2
Arthur Alana,Design de Interacao Tangivel,,2009,9.0,APROVADO POR MÉDIA,2
Arthur Alana,Design de Interacao em Tempo Real,,2007,7.0,APROVADO POR MÉDIA,2
Arthur Alana,Design de Interfaces Neuromorficas,,2006,6.0,APROVADO,2
Arthur Alana,Design de Joias,,2007,7.95,APROVADO POR MÉDIA,1
Arthur Alana,Design de Mobiliario,,2006,7.5,APROVADO POR MÉDIA,1
Arthur Alana,Design de Narrativa Espacial,,2008,9.4,APROVADO POR MÉDIA,1
Arthur Alana,Design de Produto,,2007,7.5,APROVADO POR MÉDIA,2
Arthur Alana,Design de Realidade Aumentada (AR) e Virtual (VR),,2007,7.55,APROVADO POR MÉDIA,2
Arthur Alana,Design de Redes Sociais,,2009,9.05,APROVADO POR MÉDIA,1
Arthur Alana,Design de Tecnologia Vestivel (Wearable),,2006,8.35,APROVADO POR MÉDIA,2
Arthur Alana,Design de Visualizacao de Informacoes,,2006,7.0,APROVADO,1
Arthur Alana,Design para Longevidade,,2006,8.0,APROVADO POR MÉDIA,1
Arthur Alana,Ecodesign,,2007,8.65,APROVADO POR MÉDIA,2
Arthur Alana,Ergonomia,,2006,9.15,APROVADO POR MÉDIA,2
Arthur Alana,Etica em Design,,2008,8.25,APROVADO POR MÉDIA,2
Arthur Alana,FORMADO,,2009,,,2
Arthur Alana,Gamificacao,,2007,8.75,APROVADO POR MÉDIA,1
Arthur Alana,Gestao de Marcas,,2008,8.75,APROVADO POR MÉDIA,2
Arthur Alana,INTEGRALIZADO,,2009,,,2
Arthur Alana,Identidade Visual,,2006,,APROVADO POR FREQÜÊNCIA,1
Arthur Alana,Impressao 3D,,2007,5.03,APROVADO,1
Arthur Alana,Interacao Tangivel,,2008,,APROVADO POR FREQÜÊNCIA,2
Arthur Alana,Manipulacao de Imagem,,2007,8.5,APROVADO POR MÉDIA,1
Arthur Alana,Marketing de Produto,,2007,9.0,APROVADO POR MÉDIA,1
Arthur Alana,Materiais e Processos,,2009,7.25,APROVADO POR MÉDIA,1
Arthur Alana,Projeto Integrado,,2006,8.35,APROVADO POR MÉDIA,2
Arthur Alana,Prototipagem em Papel,,2007,7.7,APROVADO POR MÉDIA,2
Arthur Alana,SemiÃ³tica,,2009,8.0,APROVADO POR MÉDIA,2
Arthur Alana,Storytelling Visual,,2006,7.0,APROVADO POR MÉDIA,1
Arthur Alana,Tecnicas de Iluminacao,,2009,9.0,APROVADO POR MÉDIA,2
Arthur Alana,Teoria da Cor,,2009,7.5,APROVADO POR MÉDIA,1
Arthur Alana,Teoria do Design,,2008,,REPROVADO POR FALTA,2
Arthur Alana,Teoria do Design,,2009,8.0,APROVADO POR MÉDIA,1
Arthur Alana,Tipografia,,2007,6.22,APROVADO,1
Camila Bruna,Computacao Grafica,,2010,,REPROVADO POR FALTA,2
Camila Bruna,DESVINCULADO,,2011,,,1
Camila Bruna,Design Colaborativo,,2010,,REPROVADO POR FALTA,2
Camila Bruna,Design de Mobiliario,,2010,,APROVADO POR FREQÜÊNCIA,2
Camila Bruna,Design de Visualizacao de Informacoes,,2010,,REPROVADO POR FALTA,2
Camila Bruna,Design para Longevidade,,2010,,REPROVADO POR FALTA,2
Camila Bruna,Identidade Visual,,2010,,REPROVADO POR FALTA,2
Camila Bruna,Storytelling Visual,,2010,,REPROVADO POR FALTA,2
Carolina Lorena,Branding,,2009,7.4,APROVADO POR MÉDIA,2
Carolina Lorena,Computacao Grafica,,2008,7.25,APROVADO POR MÉDIA,2
Carolina Lorena,Comunicacao Visual,,2011,9.0,APROVADO POR MÉDIA,2
Carolina Lorena,Cultura Visual,,2011,9.75,APROVADO POR MÉDIA,1
Carolina Lorena,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Carolina Lorena,Design Biomimetico,,2011,9.3,APROVADO POR MÉDIA,2
Carolina Lorena,Design Cenico,,2011,8.7,APROVADO POR MÉDIA,1
Carolina Lorena,Design Cibernetico,,2010,10.0,APROVADO POR MÉDIA,1
Carolina Lorena,Design Colaborativo,,2008,6.92,APROVADO,2
Carolina Lorena,Design Computacional,,2010,9.9,APROVADO POR MÉDIA,2
Carolina Lorena,Design Digital,,2011,7.9,APROVADO POR MÉDIA,1
Carolina Lorena,Design Experimental,,2010,8.25,APROVADO POR MÉDIA,2
Carolina Lorena,Design Parametrico,,2010,8.2,APROVADO POR MÉDIA,2
Carolina Lorena,Design Sonoro,,2012,7.5,APROVADO POR MÉDIA,1
Carolina Lorena,Design Thinking,,2010,8.75,APROVADO POR MÉDIA,2
Carolina Lorena,Design de Aprendizado,,2009,8.25,APROVADO POR MÉDIA,1
Carolina Lorena,Design de Apresentacoes,,2011,8.5,APROVADO POR MÉDIA,1
Carolina Lorena,Design de Espacos Virtuais,,2010,8.75,APROVADO POR MÉDIA,2
Carolina Lorena,Design de Experiencia em Museus,,2009,7.65,APROVADO POR MÉDIA,1
Carolina Lorena,Design de Impacto Social,,2011,8.25,APROVADO POR MÉDIA,2
Carolina Lorena,Design de Impressao e Publicacao,,2011,9.15,APROVADO POR MÉDIA,2
Carolina Lorena,Design de Interacao Corporal,,2010,9.0,APROVADO POR MÉDIA,2
Carolina Lorena,Design de Interacao Cultural,,2010,9.25,APROVADO POR MÉDIA,1
Carolina Lorena,Design de Interacao Tangivel,,2011,8.0,APROVADO POR MÉDIA,2
Carolina Lorena,Design de Interacao em Tempo Real,,2010,10.0,APROVADO POR MÉDIA,1
Carolina Lorena,Design de Interfaces Neuromorficas,,2009,9.9,APROVADO POR MÉDIA,1
Carolina Lorena,Design de Joias,,2009,9.5,APROVADO POR MÉDIA,2
Carolina Lorena,Design de Mobiliario,,2008,7.0,APROVADO POR MÉDIA,2
Carolina Lorena,Design de Moda,,2011,7.7,APROVADO POR MÉDIA,1
Carolina Lorena,Design de Narrativa Espacial,,2010,8.5,APROVADO POR MÉDIA,2
Carolina Lorena,Design de Produto,,2010,7.75,APROVADO POR MÉDIA,1
Carolina Lorena,Design de Realidade Aumentada (AR) e Virtual (VR),,2010,8.5,APROVADO POR MÉDIA,1
Carolina Lorena,Design de Redes Sociais,,2011,8.65,APROVADO POR MÉDIA,2
Carolina Lorena,Design de Tecnologia Vestivel (Wearable),,2009,8.05,APROVADO POR MÉDIA,1
Carolina Lorena,Design de Visualizacao de Informacoes,,2008,6.78,APROVADO,2
Carolina Lorena,Design para Longevidade,,2008,10.0,APROVADO POR MÉDIA,2
Carolina Lorena,Ecodesign,,2010,9.65,APROVADO POR MÉDIA,1
Carolina Lorena,Ergonomia,,2009,8.39,APROVADO POR MÉDIA,1
Carolina Lorena,Etica em Design,,2011,9.0,APROVADO POR MÉDIA,1
Carolina Lorena,FORMADO,,2012,,,1
Carolina Lorena,Gamificacao,,2009,9.25,APROVADO POR MÉDIA,2
Carolina Lorena,Gestao de Marcas,,2011,9.8,APROVADO POR MÉDIA,1
Carolina Lorena,INTEGRALIZADO,,2012,,,1
Carolina Lorena,Identidade Visual,,2008,10.0,APROVADO POR MÉDIA,2
Carolina Lorena,Impressao 3D,,2009,10.0,APROVADO POR MÉDIA,2
Carolina Lorena,Interacao Tangivel,,2010,,APROVADO POR FREQÜÊNCIA,2
Carolina Lorena,Manipulacao de Imagem,,2009,8.75,APROVADO POR MÉDIA,2
Carolina Lorena,Marketing de Produto,,2009,9.0,APROVADO POR MÉDIA,2
Carolina Lorena,Projeto Integrado,,2009,8.5,APROVADO POR MÉDIA,1
Carolina Lorena,Prototipagem em Papel,,2010,9.5,APROVADO POR MÉDIA,1
Carolina Lorena,SemiÃ³tica,,2012,10.0,APROVADO POR MÉDIA,1
Carolina Lorena,Storytelling Visual,,2008,10.0,APROVADO POR MÉDIA,2
Carolina Lorena,Tecnicas de Iluminacao,,2012,10.0,APROVADO POR MÉDIA,1
Carolina Lorena,Teoria da Cor,,2011,9.0,APROVADO POR MÉDIA,2
Carolina Lorena,Teoria do Design,,2011,9.4,APROVADO POR MÉDIA,1
Carolina Lorena,Tipografia,,2009,8.25,APROVADO POR MÉDIA,2
Diego Isabela,Branding,,2017,8.5,APROVADO POR MÉDIA,1
Diego Isabela,Computacao Grafica,,2016,10.0,APROVADO POR MÉDIA,1
Diego Isabela,Comunicacao Visual,Luiz Pereira,2019,8.5,APROVADO POR MÉDIA,1
Diego Isabela,Cultura Visual,,2016,7.0,APROVADO POR MÉDIA,2
Diego Isabela,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Diego Isabela,Design Biomimetico,Carla Souza,2019,9.5,APROVADO POR MÉDIA,2
Diego Isabela,Design Biomimetico,Carla Souza,2019,,REPROVADO POR FALTA,1
Diego Isabela,Design Cenico,Ana Costa,2019,10.0,APROVADO POR MÉDIA,2
Diego Isabela,Design Cibernetico,Joao Silva,2018,9.35,APROVADO POR MÉDIA,2
Diego Isabela,Design Colaborativo,,2016,7.3,APROVADO POR MÉDIA,1
Diego Isabela,Design Computacional,Maria Santos,2019,9.0,APROVADO POR MÉDIA,1
Diego Isabela,Design Digital,Patricia Nunes,2019,9.4,APROVADO POR MÉDIA,2
Diego Isabela,Design Experimental,Rafaela Gomes,2019,7.75,APROVADO POR MÉDIA,1
Diego Isabela,Design Parametrico,Juliana Rodrigues,2018,7.97,APROVADO,1
Diego Isabela,Design Sonoro,,2019,8.5,APROVADO POR MÉDIA,1
Diego Isabela,Design Thinking,,2017,7.5,APROVADO POR MÉDIA,1
Diego Isabela,Design de Aprendizado,Ana Costa,2019,8.69,APROVADO POR MÉDIA,2
Diego Isabela,Design de Apresentacoes,,2017,7.5,APROVADO POR MÉDIA,1
Diego Isabela,Design de Espacos Virtuais,Pedro Oliveira,2018,9.5,APROVADO POR MÉDIA,1
Diego Isabela,Design de Experiencia em Museus,,2016,,REPROVADO POR FALTA,2
Diego Isabela,Design de Experiencia em Museus,,2017,8.65,APROVADO POR MÉDIA,2
Diego Isabela,Design de Impressao e Publicacao,Gustavo Martins,2019,9.5,APROVADO POR MÉDIA,2
Diego Isabela,Design de Interacao Corporal,Fernanda Lima,2019,8.0,APROVADO POR MÉDIA,1
Diego Isabela,Design de Interacao Cultural,Gustavo Martins,2018,9.0,APROVADO POR MÉDIA,2
Diego Isabela,Design de Interacao Social,Ana Costa,2020,10.0,APROVADO POR MÉDIA,1
Diego Isabela,Design de Interacao Tangivel,Rafaela Gomes,2019,7.25,APROVADO,2
Diego Isabela,Design de Interacao em Tempo Real,,2017,9.25,APROVADO POR MÉDIA,2
Diego Isabela,Design de Interfaces Neuromorficas,,2016,,REPROVADO POR FALTA,2
Diego Isabela,Design de Interfaces Neuromorficas,,2017,7.5,APROVADO POR MÉDIA,2
Diego Isabela,Design de Joias,,2017,8.65,APROVADO POR MÉDIA,1
Diego Isabela,Design de Mobiliario,,2016,7.5,APROVADO POR MÉDIA,1
Diego Isabela,Design de Narrativa Espacial,Ana Costa,2019,10.0,APROVADO POR MÉDIA,1
Diego Isabela,Design de Produto,,2017,9.75,APROVADO POR MÉDIA,2
Diego Isabela,Design de Realidade Aumentada (AR) e Virtual (VR),,2017,8.0,APROVADO POR MÉDIA,2
Diego Isabela,Design de Redes Sociais,Larissa Vieira,2020,9.2,APROVADO POR MÉDIA,1
Diego Isabela,Design de Tecnologia Vestivel (Wearable),,2016,8.25,APROVADO POR MÉDIA,2
Diego Isabela,Design de Visualizacao de Informacoes,,2016,7.5,APROVADO POR MÉDIA,1
Diego Isabela,Design para Longevidade,,2016,8.35,APROVADO POR MÉDIA,2
Diego Isabela,Design para Longevidade,,2016,,REPROVADO POR FALTA,1
Diego Isabela,Ecodesign,,2017,8.3,APROVADO POR MÉDIA,2
Diego Isabela,Ergonomia,,2016,8.25,APROVADO POR MÉDIA,2
Diego Isabela,Etica em Design,Juliana Rodrigues,2018,7.75,APROVADO POR MÉDIA,2
Diego Isabela,FORMADO,,2020,,,1
Diego Isabela,Gamificacao,,2017,7.25,APROVADO POR MÉDIA,1
Diego Isabela,Gestao de Marcas,Maria Santos,2018,8.0,APROVADO POR MÉDIA,2
Diego Isabela,INTEGRALIZADO,,2020,,,1
Diego Isabela,Identidade Visual,,2016,8.25,APROVADO POR MÉDIA,1
Diego Isabela,Impressao 3D,Marcos Ferreira,2018,8.25,APROVADO POR MÉDIA,1
Diego Isabela,Interacao Tangivel,Gustavo Martins,2018,9.0,APROVADO POR MÉDIA,2
Diego Isabela,Manipulacao de Imagem,,2018,7.2,APROVADO POR MÉDIA,1
Diego Isabela,Marketing de Produto,,2017,8.5,APROVADO POR MÉDIA,1
Diego Isabela,Materiais e Processos,Juliana Rodrigues,2019,8.0,APROVADO POR MÉDIA,1
Diego Isabela,Projeto Integrado,,2016,7.0,APROVADO POR MÉDIA,2
Diego Isabela,Prototipagem em Papel,Juliana Rodrigues,2018,9.0,APROVADO POR MÉDIA,2
Diego Isabela,SemiÃ³tica,Luiz Pereira,2018,9.0,APROVADO POR MÉDIA,2
Diego Isabela,Storytelling Visual,,2016,7.25,APROVADO,1
Diego Isabela,Tecnicas de Iluminacao,Gustavo Martins,2020,9.0,APROVADO POR MÉDIA,1
Diego Isabela,Teoria da Cor,Ana Costa,2020,8.8,APROVADO POR MÉDIA,1
Diego Isabela,Teoria do Design,Marcos Ferreira,2019,9.48,APROVADO POR MÉDIA,1
Diego Isabela,Tipografia,Joao Silva,2018,7.1,APROVADO POR MÉDIA,1
Diego Isabela,,-----------,,,,
Eduarda Maria,Branding,,2007,8.0,APROVADO POR MÉDIA,2
Eduarda Maria,Computacao Grafica,,2006,7.1,APROVADO POR MÉDIA,1
Eduarda Maria,Comunicacao Visual,,2010,8.0,APROVADO POR MÉDIA,1
Eduarda Maria,Cultura Visual,,2008,9.0,APROVADO POR MÉDIA,2
Eduarda Maria,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Eduarda Maria,Design Biomimetico,,2009,8.5,APROVADO POR MÉDIA,1
Eduarda Maria,Design Cenico,,2009,8.5,APROVADO POR MÉDIA,2
Eduarda Maria,Design Cibernetico,,2008,7.2,APROVADO POR MÉDIA,2
Eduarda Maria,Design Colaborativo,,2006,10.0,APROVADO POR MÉDIA,2
Eduarda Maria,Design Colaborativo,,2006,2.53,REPROVADO,1
Eduarda Maria,Design Computacional,,2009,9.04,APROVADO POR MÉDIA,1
Eduarda Maria,Design Digital,,2009,7.4,APROVADO POR MÉDIA,2
Eduarda Maria,Design Experimental,,2008,,CANCELADO COM ONUS,1
Eduarda Maria,Design Experimental,,2009,6.25,APROVADO,1
Eduarda Maria,Design Parametrico,,2009,7.0,APROVADO POR MÉDIA,1
Eduarda Maria,Design Sonoro,,2010,7.5,APROVADO POR MÉDIA,2
Eduarda Maria,Design Thinking,,2007,5.0,APROVADO,1
Eduarda Maria,Design de Aprendizado,,2007,8.5,APROVADO POR MÉDIA,1
Eduarda Maria,Design de Apresentacoes,,2009,7.25,APROVADO POR MÉDIA,1
Eduarda Maria,Design de Espacos Virtuais,,2009,8.7,APROVADO POR MÉDIA,1
Eduarda Maria,Design de Experiencia em Museus,,2007,9.0,APROVADO POR MÉDIA,1
Eduarda Maria,Design de Impressao e Publicacao,,2009,8.6,APROVADO POR MÉDIA,2
Eduarda Maria,Design de Interacao Corporal,,2009,8.0,APROVADO POR MÉDIA,2
Eduarda Maria,Design de Interacao Cultural,,2008,7.5,APROVADO POR MÉDIA,2
Eduarda Maria,Design de Interacao Tangivel,,2010,8.25,APROVADO POR MÉDIA,1
Eduarda Maria,Design de Interacao em Tempo Real,,2008,7.0,APROVADO POR MÉDIA,1
Eduarda Maria,Design de Interfaces Neuromorficas,,2007,8.25,APROVADO POR MÉDIA,1
Eduarda Maria,Design de Jogos,,2010,6.75,APROVADO,2
Eduarda Maria,Design de Joias,,2007,6.95,APROVADO,2
Eduarda Maria,Design de Mobiliario,,2006,9.4,APROVADO POR MÉDIA,1
Eduarda Maria,Design de Narrativa Espacial,,2009,8.6,APROVADO POR MÉDIA,2
Eduarda Maria,Design de Produto,,2008,7.5,APROVADO POR MÉDIA,1
Eduarda Maria,Design de Realidade Aumentada (AR) e Virtual (VR),,2008,5.08,APROVADO,1
Eduarda Maria,Design de Redes Sociais,,2010,7.05,APROVADO POR MÉDIA,1
Eduarda Maria,Design de Tecnologia Vestivel (Wearable),,2007,8.15,APROVADO,1
Eduarda Maria,Design de Visualizacao de Informacoes,,2006,2.25,REPROVADO,1
Eduarda Maria,Design de Visualizacao de Informacoes,,2006,8.75,APROVADO POR MÉDIA,2
Eduarda Maria,Design para Longevidade,,2006,7.0,APROVADO POR MÉDIA,1
Eduarda Maria,Ecodesign,,2008,8.5,APROVADO POR MÉDIA,2
Eduarda Maria,Ergonomia,,2006,6.32,APROVADO,2
Eduarda Maria,Etica em Design,,2009,8.75,APROVADO POR MÉDIA,1
Eduarda Maria,FORMADO,,2010,,,2
Eduarda Maria,Gamificacao,,2006,7.0,APROVADO POR MÉDIA,2
Eduarda Maria,Gestao de Marcas,,2009,10.0,APROVADO POR MÉDIA,2
Eduarda Maria,INTEGRALIZADO,,2010,,,2
Eduarda Maria,Identidade Visual,,2006,,APROVADO POR FREQÜÊNCIA,1
Eduarda Maria,Impressao 3D,,2007,,REPROVADO POR FALTA,2
Eduarda Maria,Impressao 3D,,2008,5.0,APROVADO,1
Eduarda Maria,Interacao Tangivel,,2008,,APROVADO POR FREQÜÊNCIA,1
Eduarda Maria,Manipulacao de Imagem,,2007,7.25,APROVADO POR MÉDIA,2
Eduarda Maria,Marketing de Produto,,2007,8.25,APROVADO POR MÉDIA,2
Eduarda Maria,Materiais e Processos,,2010,9.5,APROVADO POR MÉDIA,1
Eduarda Maria,Projeto Integrado,,2007,6.98,APROVADO,1
Eduarda Maria,Prototipagem em Papel,,2008,4.88,REPROVADO,2
Eduarda Maria,Prototipagem em Papel,,2009,9.25,APROVADO POR MÉDIA,1
Eduarda Maria,SemiÃ³tica,,2010,8.6,APROVADO POR MÉDIA,1
Eduarda Maria,Storytelling Visual,,2006,7.5,APROVADO,1
Eduarda Maria,Tecnicas de Iluminacao,,2010,8.0,APROVADO POR MÉDIA,2
Eduarda Maria,Teoria da Cor,,2010,7.0,APROVADO POR MÉDIA,1
Eduarda Maria,Teoria do Design,,2008,,REPROVADO POR FALTA,2
Eduarda Maria,Teoria do Design,,2010,9.0,APROVADO POR MÉDIA,1
Eduarda Maria,Tipografia,,2007,7.0,APROVADO POR MÉDIA,2
Elisa Renato,Computacao Grafica,,2005,9.0,APROVADO POR MÉDIA,2
Elisa Renato,DESVINCULADO,,2006,,,2
Elisa Renato,Design Colaborativo,,2005,8.4,APROVADO POR MÉDIA,2
Elisa Renato,Design de Aprendizado,,2006,,REPROVADO POR FALTA,1
Elisa Renato,Design de Experiencia em Museus,,2006,,REPROVADO POR FALTA,1
Elisa Renato,Design de Interfaces Neuromorficas,,2006,,REPROVADO POR FALTA,1
