nome,disciplina,nome_docente,ano,nota,situacao,semestre
Bruna Vinicius,Cultura Visual,Patricia Nunes,2021,10.0,APROVADO POR MÉDIA,1
Bruna Vinicius,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Bruna Vinicius,Design Cenico,Ana Costa,2021,8.0,APROVADO POR MÉDIA,2
Bruna Vinicius,Design Cibernetico,Joao Silva,2021,9.0,APROVADO POR MÉDIA,2
Bruna Vinicius,Design Colaborativo,,2020,,DISPENSADO,3
Bruna Vinicius,Design Thinking,Joao Silva,2022,9.0,APROVADO POR MÉDIA,1
Bruna Vinicius,Design de Aprendizado,,2020,,DISPENSADO,3
Bruna Vinicius,Design de Apresentacoes,Diego Cardoso,2021,8.25,APROVADO POR MÉDIA,1
Bruna Vinicius,Design de Experiencia em Museus,Pedro Oliveira,2020,8.0,APROVADO POR MÉDIA,1
Bruna Vinicius,Design de Interacao Cultural,Gustavo Martins,2022,,REPROVADO POR FALTA,2
Bruna Vinicius,Design de Interacao em Tempo Real,Pedro Oliveira,2022,10.0,APROVADO POR MÉDIA,1
Bruna Vinicius,Design de Interfaces Neuromorficas,Marcos Ferreira,2020,8.5,APROVADO POR MÉDIA,1
Bruna Vinicius,Design de Joias,Gustavo Martins,2020,7.69,APROVADO POR MÉDIA,1
Bruna Vinicius,Design de Mobiliario,Fernanda Lima,2020,9.0,APROVADO POR MÉDIA,1
Bruna Vinicius,Design de Produto,Carla Souza,2020,7.5,APROVADO POR MÉDIA,2
Bruna Vinicius,Design de Tecnologia Vestivel (Wearable),Andre Almeida,2021,8.3,APROVADO POR MÉDIA,2
Bruna Vinicius,Design de Visualizacao de Informacoes,Andre Almeida,2020,7.63,APROVADO,3
Bruna Vinicius,Design para Longevidade,,2020,,DISPENSADO,3
Bruna Vinicius,Ecodesign,Diego Cardoso,2022,,REPROVADO POR FALTA,2
Bruna Vinicius,Etica em Design,Juliana Rodrigues,2021,10.0,APROVADO POR MÉDIA,2
Bruna Vinicius,Gamificacao,Luiz Pereira,2021,7.5,APROVADO POR MÉDIA,1
Bruna Vinicius,Gestao de Marcas,Maria Santos,2022,,REPROVADO POR FALTA,2
Bruna Vinicius,Identidade Visual,Joao Silva,2020,8.5,APROVADO POR MÉDIA,3
Bruna Vinicius,Impressao 3D,Marcos Ferreira,2020,10.0,APROVADO POR MÉDIA,2
Bruna Vinicius,Interacao Tangivel,Gustavo Martins,2021,8.5,APROVADO POR MÉDIA,1
Bruna Vinicius,Manipulacao de Imagem,Diego Cardoso,2021,9.5,APROVADO POR MÉDIA,1
Bruna Vinicius,Marketing de Produto,Carla Souza,2021,8.8,APROVADO POR MÉDIA,1
Bruna Vinicius,Projeto Integrado,,2020,,DISPENSADO,3
Bruna Vinicius,Storytelling Visual,Maria Santos,2020,8.5,APROVADO POR MÉDIA,3
Bruna Vinicius,TRANCAMENTO,,2023,,,1
Bruna Vinicius,TRANCAMENTO,,2023,,,2
Bruna Vinicius,Teoria do Design,Marcos Ferreira,2020,8.7,APROVADO POR MÉDIA,3
Bruna Vinicius,Tipografia,Joao Silva,2021,6.78,APROVADO,1
Caio Lorena,Branding,,2006,7.25,APROVADO POR MÉDIA,1
Caio Lorena,Computacao Grafica,,2005,8.2,APROVADO POR MÉDIA,1
Caio Lorena,Comunicacao Visual,,2008,9.5,APROVADO POR MÉDIA,2
Caio Lorena,Cultura Visual,,2007,10.0,APROVADO POR MÉDIA,2
Caio Lorena,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Caio Lorena,Design Biomimetico,,2008,10.0,APROVADO POR MÉDIA,2
Caio Lorena,Design Cenico,,2008,8.75,APROVADO POR MÉDIA,1
Caio Lorena,Design Cibernetico,,2007,9.0,APROVADO POR MÉDIA,2
Caio Lorena,Design Colaborativo,,2005,3.58,REPROVADO,1
Caio Lorena,Design Colaborativo,,2005,7.1,APROVADO POR MÉDIA,2
Caio Lorena,Design Computacional,,2008,8.59,APROVADO POR MÉDIA,1
Caio Lorena,Design Digital,,2008,7.0,APROVADO POR MÉDIA,1
Caio Lorena,Design Experimental,,2007,9.05,APROVADO POR MÉDIA,1
Caio Lorena,Design Parametrico,,2007,,CANCELADO COM ONUS,2
Caio Lorena,Design Parametrico,,2008,8.0,APROVADO POR MÉDIA,1
Caio Lorena,Design Thinking,,2007,8.0,APROVADO POR MÉDIA,1
Caio Lorena,Design de Aprendizado,,2006,5.0,APROVADO,2
Caio Lorena,Design de Apresentacoes,,2008,8.75,APROVADO POR MÉDIA,1
Caio Lorena,Design de Espacos Virtuais,,2008,8.3,APROVADO POR MÉDIA,2
Caio Lorena,Design de Experiencia em Museus,,2006,7.0,APROVADO POR MÉDIA,1
Caio Lorena,Design de Impressao e Publicacao,,2009,9.65,APROVADO POR MÉDIA,1
Caio Lorena,Design de Interacao Corporal,,2008,7.2,APROVADO POR MÉDIA,1
Caio Lorena,Design de Interacao Cultural,,2007,7.0,APROVADO POR MÉDIA,2
Caio Lorena,Design de Interacao Tangivel,,2008,9.5,APROVADO POR MÉDIA,2
Caio Lorena,Design de Interacao em Tempo Real,,2006,7.35,APROVADO POR MÉDIA,2
Caio Lorena,Design de Interfaces Neuromorficas,,2006,4.63,REPROVADO,1
Caio Lorena,Design de Interfaces Neuromorficas,,2006,9.15,APROVADO POR MÉDIA,2
Caio Lorena,Design de Joias,,2006,7.1,APROVADO POR MÉDIA,1
Caio Lorena,Design de Mobiliario,,2005,10.0,APROVADO POR MÉDIA,1
Caio Lorena,Design de Moda,,2009,7.7,APROVADO POR MÉDIA,1
Caio Lorena,Design de Narrativa Espacial,,2008,8.7,APROVADO POR MÉDIA,1
Caio Lorena,Design de Produto,,2006,7.0,APROVADO POR MÉDIA,2
Caio Lorena,Design de Realidade Aumentada (AR) e Virtual (VR),,2007,7.0,APROVADO POR MÉDIA,2
Caio Lorena,Design de Realidade Hibrida,,2008,7.3,APROVADO POR MÉDIA,2
Caio Lorena,Design de Redes Sociais,,2008,8.6,APROVADO POR MÉDIA,2
Caio Lorena,Design de Tecnologia Vestivel (Wearable),,2006,7.0,APROVADO POR MÉDIA,1
Caio Lorena,Design de Visualizacao de Informacoes,,2005,3.63,REPROVADO,1
Caio Lorena,Design de Visualizacao de Informacoes,,2005,7.0,APROVADO POR MÉDIA,2
Caio Lorena,Design para Longevidade,,2005,7.0,APROVADO POR MÉDIA,1
Caio Lorena,Ecodesign,,2006,8.75,APROVADO POR MÉDIA,2
Caio Lorena,Ergonomia,,2005,7.47,APROVADO,2
Caio Lorena,Etica em Design,,2008,9.0,APROVADO POR MÉDIA,1
Caio Lorena,FORMADO,,2009,,,1
Caio Lorena,Gamificacao,,2006,8.0,APROVADO POR MÉDIA,2
Caio Lorena,Gestao de Marcas,,2008,7.0,APROVADO POR MÉDIA,1
Caio Lorena,INTEGRALIZADO,,2009,,,1
Caio Lorena,Identidade Visual,,2005,,APROVADO POR FREQÜÊNCIA,1
Caio Lorena,Impressao 3D,,2007,8.0,APROVADO POR MÉDIA,1
Caio Lorena,Interacao Tangivel,,2009,,APROVADO POR FREQÜÊNCIA,1
Caio Lorena,Manipulacao de Imagem,,2007,9.0,APROVADO POR MÉDIA,1
Caio Lorena,Marketing de Produto,,2006,6.5,APROVADO,2
Caio Lorena,Materiais e Processos,,2009,8.5,APROVADO POR MÉDIA,1
Caio Lorena,Projeto Integrado,,2006,5.55,APROVADO,1
Caio Lorena,Prototipagem em Papel,,2007,7.4,APROVADO POR MÉDIA,2
Caio Lorena,SemiÃ³tica,,2009,9.0,APROVADO POR MÉDIA,1
Caio Lorena,Storytelling Visual,,2005,8.2,APROVADO POR MÉDIA,1
Caio Lorena,Tecnicas de Iluminacao,,2009,9.5,APROVADO POR MÉDIA,1
Caio Lorena,Teoria da Cor,,2008,9.25,APROVADO POR MÉDIA,2
Caio Lorena,Teoria do Design,,2008,7.0,APROVADO POR MÉDIA,2
Caio Lorena,Tipografia,,2006,5.0,APROVADO,2
Caua Amanda,Branding,,2012,5.0,APROVADO,2
Caua Amanda,Computacao Grafica,,2011,7.75,APROVADO,2
Caua Amanda,Comunicacao Visual,,2015,8.0,APROVADO POR MÉDIA,1
Caua Amanda,Cultura Visual,,2012,8.55,APROVADO POR MÉDIA,1
Caua Amanda,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Caua Amanda,Design Biomimetico,,2014,8.0,APROVADO POR MÉDIA,2
Caua Amanda,Design Cenico,,2014,7.25,APROVADO POR MÉDIA,2
Caua Amanda,Design Cibernetico,,2014,7.55,APROVADO POR MÉDIA,1
Caua Amanda,Design Colaborativo,,2011,2.53,REPROVADO,2
Caua Amanda,Design Colaborativo,,2012,5.32,APROVADO,1
Caua Amanda,Design Computacional,,2014,3.47,REPROVADO,2
Caua Amanda,Design Computacional,,2015,4.38,REPROVADO,1
Caua Amanda,Design Computacional,,2015,,REPROVADO POR FALTA,2
Caua Amanda,Design Computacional,,2016,,REPROVADO POR FALTA,1
Caua Amanda,Design Computacional,,2017,5.07,APROVADO,1
Caua Amanda,Design Digital,,2014,9.25,APROVADO POR MÉDIA,2
Caua Amanda,Design Experimental,,2014,9.0,APROVADO POR MÉDIA,1
Caua Amanda,Design Parametrico,,2013,7.0,APROVADO POR MÉDIA,2
Caua Amanda,Design Sonoro,,2013,7.0,APROVADO POR MÉDIA,1
Caua Amanda,Design Thinking,,2012,8.05,APROVADO POR MÉDIA,1
Caua Amanda,Design de Aprendizado,,2012,6.0,APROVADO,2
Caua Amanda,Design de Apresentacoes,,2012,6.1,APROVADO,2
Caua Amanda,Design de Espacos Virtuais,,2013,7.0,APROVADO POR MÉDIA,2
Caua Amanda,Design de Experiencia em Museus,,2012,5.75,APROVADO,2
Caua Amanda,Design de Impacto Social,,2015,7.0,APROVADO POR MÉDIA,1
Caua Amanda,Design de Impressao e Publicacao,,2016,8.0,APROVADO POR MÉDIA,2
Caua Amanda,Design de Interacao Corporal,,2014,,REPROVADO POR FALTA,2
Caua Amanda,Design de Interacao Corporal,,2015,,REPROVADO POR FALTA,2
Caua Amanda,Design de Interacao Corporal,,2016,7.0,APROVADO POR MÉDIA,1
Caua Amanda,Design de Interacao Cultural,,2014,7.0,APROVADO POR MÉDIA,1
Caua Amanda,Design de Interacao Tangivel,,2015,7.5,APROVADO POR MÉDIA,2
Caua Amanda,Design de Interacao em Tempo Real,,2013,5.63,APROVADO,2
Caua Amanda,Design de Interfaces Neuromorficas,,2012,4.22,REPROVADO,2
Caua Amanda,Design de Interfaces Neuromorficas,,2013,5.63,APROVADO,1
Caua Amanda,Design de Jogos,,2016,,REPROVADO POR FALTA,1
Caua Amanda,Design de Joias,,2012,7.0,APROVADO POR MÉDIA,1
Caua Amanda,Design de Mobiliario,,2011,,APROVADO POR FREQÜÊNCIA,2
Caua Amanda,Design de Moda,,2015,8.0,APROVADO POR MÉDIA,1
Caua Amanda,Design de Narrativa Espacial,,2014,9.5,APROVADO POR MÉDIA,2
Caua Amanda,Design de Produto,,2013,7.75,APROVADO POR MÉDIA,1
Caua Amanda,Design de Realidade Aumentada (AR) e Virtual (VR),,2013,7.25,APROVADO POR MÉDIA,2
Caua Amanda,Design de Redes Sociais,,2015,,REPROVADO POR FALTA,2
Caua Amanda,Design de Redes Sociais,,2016,5.01,APROVADO,2
Caua Amanda,Design de Redes Sociais,,2016,,REPROVADO POR FALTA,1
Caua Amanda,Design de Tecnologia Vestivel (Wearable),,2012,7.55,APROVADO POR MÉDIA,2
Caua Amanda,Design de Visualizacao de Informacoes,,2011,3.75,REPROVADO,2
Caua Amanda,Design de Visualizacao de Informacoes,,2012,7.0,APROVADO POR MÉDIA,1
Caua Amanda,Design para Longevidade,,2011,7.0,APROVADO POR MÉDIA,2
Caua Amanda,Ecodesign,,2013,9.25,APROVADO POR MÉDIA,1
Caua Amanda,Ergonomia,,2012,7.0,APROVADO POR MÉDIA,1
Caua Amanda,Etica em Design,,2014,8.5,APROVADO POR MÉDIA,1
Caua Amanda,FORMADO,,2017,,,2
Caua Amanda,Gamificacao,,2012,8.0,APROVADO POR MÉDIA,2
Caua Amanda,Gestao de Marcas,,2014,2.5,REPROVADO,1
Caua Amanda,Gestao de Marcas,,2014,5.6,APROVADO,2
Caua Amanda,INTEGRALIZADO,,2017,,,1
Caua Amanda,Identidade Visual,,2011,7.38,APROVADO,2
Caua Amanda,Impressao 3D,,2013,8.5,APROVADO POR MÉDIA,2
Caua Amanda,Interacao Tangivel,,2014,8.0,APROVADO POR MÉDIA,2
Caua Amanda,Manipulacao de Imagem,,2013,5.0,APROVADO,2
Caua Amanda,Marketing de Produto,,2013,9.0,APROVADO POR MÉDIA,2
Caua Amanda,Projeto Integrado,,2012,2.05,REPROVADO,2
Caua Amanda,Projeto Integrado,,2013,5.8,APROVADO,1
Caua Amanda,Prototipagem em Papel,,2014,7.05,APROVADO POR MÉDIA,1
Caua Amanda,SemiÃ³tica,,2014,,REPROVADO POR FALTA,1
Caua Amanda,SemiÃ³tica,,2015,8.0,APROVADO POR MÉDIA,2
Caua Amanda,Storytelling Visual,,2011,5.0,APROVADO,2
Caua Amanda,Tecnicas de Iluminacao,,2016,10.0,APROVADO POR MÉDIA,2
Caua Amanda,Tecnicas de Iluminacao,,2016,,REPROVADO POR FALTA,1
Caua Amanda,Teoria da Cor,,2015,9.5,APROVADO POR MÉDIA,1
Caua Amanda,Teoria do Design,,2015,7.0,APROVADO POR MÉDIA,1
Caua Amanda,Tipografia,,2013,5.57,APROVADO,1
Daniel Rodrigo,Branding,Rafaela Gomes,2021,8.5,APROVADO POR MÉDIA,1
Daniel Rodrigo,Computacao Grafica,Marcos Ferreira,2020,7.0,APROVADO POR MÉDIA,1
Daniel Rodrigo,Comunicacao Visual,Luiz Pereira,2023,,REPROVADO POR FALTA,1
Daniel Rodrigo,Cultura Visual,Patricia Nunes,2022,7.75,APROVADO POR MÉDIA,2
Daniel Rodrigo,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Daniel Rodrigo,Design Biomimetico,,2023,,CURSANDO,2
Daniel Rodrigo,Design Cenico,Ana Costa,2022,8.0,APROVADO POR MÉDIA,2
Daniel Rodrigo,Design Cibernetico,Joao Silva,2021,10.0,APROVADO POR MÉDIA,2
Daniel Rodrigo,Design Colaborativo,Fernanda Lima,2020,9.4,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design Computacional,Maria Santos,2022,4.78,REPROVADO,1
Daniel Rodrigo,Design Computacional,Maria Santos,2023,5.07,APROVADO,1
Daniel Rodrigo,Design Experimental,Rafaela Gomes,2022,8.0,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design Parametrico,Juliana Rodrigues,2022,7.29,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design Sonoro,,2023,,CURSANDO,2
Daniel Rodrigo,Design Thinking,Joao Silva,2022,8.5,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design de Aprendizado,Ana Costa,2020,7.3,APROVADO POR MÉDIA,2
Daniel Rodrigo,Design de Apresentacoes,Diego Cardoso,2023,9.0,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design de Espacos Virtuais,Pedro Oliveira,2022,9.25,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design de Experiencia em Museus,Pedro Oliveira,2020,7.75,APROVADO POR MÉDIA,2
Daniel Rodrigo,Design de Impressao e Publicacao,,2023,,CURSANDO,2
Daniel Rodrigo,Design de Interacao Corporal,Fernanda Lima,2022,8.0,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design de Interacao Cultural,Gustavo Martins,2021,8.25,APROVADO POR MÉDIA,2
Daniel Rodrigo,Design de Interacao Tangivel,,2023,,CURSANDO,2
Daniel Rodrigo,Design de Interacao em Tempo Real,Pedro Oliveira,2021,8.0,APROVADO POR MÉDIA,2
Daniel Rodrigo,Design de Interfaces Neuromorficas,Marcos Ferreira,2020,8.25,APROVADO POR MÉDIA,2
Daniel Rodrigo,Design de Joias,Gustavo Martins,2021,7.0,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design de Mobiliario,Fernanda Lima,2020,8.9,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design de Moda,Fernanda Lima,2022,8.75,APROVADO POR MÉDIA,2
Daniel Rodrigo,Design de Narrativa Espacial,Ana Costa,2022,9.75,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design de Produto,Carla Souza,2021,7.8,APROVADO POR MÉDIA,2
Daniel Rodrigo,Design de Realidade Aumentada (AR) e Virtual (VR),Juliana Rodrigues,2021,,REPROVADO POR FALTA,2
Daniel Rodrigo,Design de Realidade Hibrida,,2023,,CURSANDO,2
Daniel Rodrigo,Design de Realidade Simulada,Larissa Vieira,2022,10.0,APROVADO POR MÉDIA,2
Daniel Rodrigo,Design de Redes Sociais,Larissa Vieira,2023,7.0,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design de Tecnologia Vestivel (Wearable),Andre Almeida,2020,8.55,APROVADO POR MÉDIA,2
Daniel Rodrigo,Design de Visualizacao de Informacoes,Andre Almeida,2020,10.0,APROVADO POR MÉDIA,1
Daniel Rodrigo,Design para Longevidade,Marcos Ferreira,2020,9.61,APROVADO POR MÉDIA,1
Daniel Rodrigo,Ecodesign,Diego Cardoso,2021,8.75,APROVADO POR MÉDIA,2
Daniel Rodrigo,Ergonomia,Pedro Oliveira,2020,7.45,APROVADO POR MÉDIA,2
Daniel Rodrigo,Etica em Design,Juliana Rodrigues,2022,9.25,APROVADO POR MÉDIA,2
Daniel Rodrigo,Gamificacao,Luiz Pereira,2021,7.75,APROVADO POR MÉDIA,1
Daniel Rodrigo,Gestao de Marcas,Maria Santos,2022,6.95,APROVADO,2
Daniel Rodrigo,Identidade Visual,Joao Silva,2020,7.0,APROVADO POR MÉDIA,1
Daniel Rodrigo,Impressao 3D,Marcos Ferreira,2021,7.0,APROVADO POR MÉDIA,1
Daniel Rodrigo,Interacao Tangivel,Gustavo Martins,2022,10.0,APROVADO POR MÉDIA,2
Daniel Rodrigo,Manipulacao de Imagem,Diego Cardoso,2021,8.25,APROVADO POR MÉDIA,1
Daniel Rodrigo,Marketing de Produto,Carla Souza,2021,9.15,APROVADO POR MÉDIA,1
Daniel Rodrigo,Projeto Integrado,Fernanda Lima,2020,8.5,APROVADO POR MÉDIA,2
Daniel Rodrigo,Prototipagem em Papel,Juliana Rodrigues,2021,8.0,APROVADO POR MÉDIA,2
Daniel Rodrigo,SemiÃ³tica,,2023,,CURSANDO,2
Daniel Rodrigo,Storytelling Visual,Maria Santos,2020,8.2,APROVADO POR MÉDIA,1
Daniel Rodrigo,Teoria da Cor,Ana Costa,2023,7.75,APROVADO,1
Daniel Rodrigo,Teoria do Design,Marcos Ferreira,2023,5.66,APROVADO,1
Daniel Rodrigo,Tipografia,Joao Silva,2021,10.0,APROVADO POR MÉDIA,1
Diego Otavio,Computacao Grafica,,2008,8.5,APROVADO POR MÉDIA,1
Diego Otavio,DESVINCULADO,,2010,,,1
Diego Otavio,Design Colaborativo,,2008,8.5,APROVADO POR MÉDIA,1
Diego Otavio,Design de Aprendizado,,2008,9.75,APROVADO POR MÉDIA,2
Diego Otavio,Design de Experiencia em Museus,,2008,8.4,APROVADO POR MÉDIA,2
Diego Otavio,Design de Interfaces Neuromorficas,,2008,7.05,APROVADO POR MÉDIA,2
Diego Otavio,Design de Mobiliario,,2008,9.5,APROVADO POR MÉDIA,1
Diego Otavio,Design de Tecnologia Vestivel (Wearable),,2008,8.7,APROVADO POR MÉDIA,2
Diego Otavio,Design de Visualizacao de Informacoes,,2008,7.0,APROVADO POR MÉDIA,1
Diego Otavio,Design para Longevidade,,2008,8.0,APROVADO POR MÉDIA,1
Diego Otavio,Ergonomia,,2008,8.0,APROVADO POR MÉDIA,2
Diego Otavio,Identidade Visual,,2008,8.5,APROVADO POR MÉDIA,1
Diego Otavio,Projeto Integrado,,2008,7.15,APROVADO POR MÉDIA,2
Diego Otavio,Storytelling Visual,,2008,8.05,APROVADO POR MÉDIA,1
Eduarda Vitoria,Branding,,2017,8.5,APROVADO POR MÉDIA,1
Eduarda Vitoria,Computacao Grafica,,2016,9.25,APROVADO POR MÉDIA,1
Eduarda Vitoria,Comunicacao Visual,Luiz Pereira,2019,8.5,APROVADO POR MÉDIA,1
Eduarda Vitoria,Cultura Visual,,2016,8.0,APROVADO POR MÉDIA,2
Eduarda Vitoria,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Eduarda Vitoria,Design Biomimetico,Carla Souza,2018,,RENOVAÇÃO DE ESTÁGIO,2
Eduarda Vitoria,Design Biomimetico,Carla Souza,2019,10.0,APROVADO POR MÉDIA,1
Eduarda Vitoria,Design Cenico,Ana Costa,2018,8.5,APROVADO POR MÉDIA,2
Eduarda Vitoria,Design Cibernetico,,2017,9.75,APROVADO POR MÉDIA,2
Eduarda Vitoria,Design Colaborativo,,2016,9.75,APROVADO POR MÉDIA,1
Eduarda Vitoria,Design Computacional,Maria Santos,2018,10.0,APROVADO POR MÉDIA,1
Eduarda Vitoria,Design Digital,Patricia Nunes,2018,9.75,APROVADO POR MÉDIA,2
Eduarda Vitoria,Design Experimental,Rafaela Gomes,2018,9.75,APROVADO POR MÉDIA,1
Eduarda Vitoria,Design Parametrico,Juliana Rodrigues,2018,9.88,APROVADO POR MÉDIA,1
Eduarda Vitoria,Design Thinking,Joao Silva,2018,9.25,APROVADO POR MÉDIA,1
