nome,disciplina,nome_Docente,ano,nota,situacao,semestre
Arthur Enzo,Design de Visualizacao de Informacoes,,2010,7.7,APROVADO POR MÉDIA,2
Arthur Enzo,Design para Longevidade,,2010,7.0,APROVADO POR MÉDIA,2
Arthur Enzo,Ecodesign,,2012,7.0,APROVADO POR MÉDIA,2
Arthur Enzo,Ergonomia,,2011,9.75,APROVADO POR MÉDIA,1
Arthur Enzo,Etica em Design,,2013,8.0,APROVADO POR MÉDIA,1
Arthur Enzo,FORMADO,,2014,,,2
Arthur Enzo,Gamificacao,,2011,9.25,APROVADO POR MÉDIA,2
Arthur Enzo,Gestao de Marcas,,2013,7.0,APROVADO POR MÉDIA,1
Arthur Enzo,INTEGRALIZADO,,2014,,,1
Arthur Enzo,Identidade Visual,,2010,7.25,APROVADO POR MÉDIA,2
Arthur Enzo,Impressao 3D,,2012,8.3,APROVADO POR MÉDIA,1
Arthur Enzo,Interacao Tangivel,,2012,10.0,APROVADO POR MÉDIA,1
Arthur Enzo,Manipulacao de Imagem,,2012,7.9,APROVADO POR MÉDIA,1
Arthur Enzo,Marketing de Produto,,2011,7.0,APROVADO POR MÉDIA,2
Arthur Enzo,Projeto Integrado,,2011,5.18,APROVADO,1
Arthur Enzo,Prototipagem em Papel,,2012,8.38,APROVADO POR MÉDIA,2
Arthur Enzo,SemiÃ³tica,,2013,10.0,APROVADO POR MÉDIA,2
Arthur Enzo,Storytelling Visual,,2010,7.5,APROVADO POR MÉDIA,2
Arthur Enzo,Tecnicas de Iluminacao,,2014,9.5,APROVADO POR MÉDIA,1
Arthur Enzo,Teoria da Cor,,2013,9.0,APROVADO POR MÉDIA,2
Arthur Enzo,Teoria do Design,,2013,8.3,APROVADO POR MÉDIA,2
Arthur Enzo,Tipografia,,2011,9.4,APROVADO POR MÉDIA,2
Carolina Diego,Computacao Grafica,Marcos Ferreira,2018,,REPROVADO POR FALTA,1
Carolina Diego,DESVINCULADO,,2018,,,2
Carolina Diego,Design Colaborativo,Fernanda Lima,2018,,REPROVADO POR FALTA,1
Carolina Diego,Design de Mobiliario,Fernanda Lima,2018,,REPROVADO POR FALTA,1
Carolina Diego,Design de Visualizacao de Informacoes,Andre Almeida,2018,,REPROVADO POR FALTA,1
Carolina Diego,Design para Longevidade,Marcos Ferreira,2018,,REPROVADO POR FALTA,1
Carolina Diego,Identidade Visual,Joao Silva,2018,,REPROVADO POR FALTA,1
Carolina Diego,Storytelling Visual,Maria Santos,2018,,REPROVADO POR FALTA,1
Caroline Eduarda,Branding,,2009,8.5,APROVADO POR MÉDIA,1
Caroline Eduarda,Computacao Grafica,,2007,7.75,APROVADO POR MÉDIA,1
Caroline Eduarda,Comunicacao Visual,,2010,7.5,APROVADO POR MÉDIA,2
Caroline Eduarda,Cultura Visual,,2008,8.5,APROVADO POR MÉDIA,1
Caroline Eduarda,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
Caroline Eduarda,Design Biomimetico,,2010,8.3,APROVADO POR MÉDIA,1
Caroline Eduarda,Design Cenico,,2010,7.35,APROVADO POR MÉDIA,1
Caroline Eduarda,Design Cibernetico,,2009,7.1,APROVADO POR MÉDIA,2
Caroline Eduarda,Design Colaborativo,,2007,0.15,REPROVADO,1
Caroline Eduarda,Design Colaborativo,,2007,2.0,REPROVADO,2
Caroline Eduarda,Design Colaborativo,,2008,6.25,APROVADO,1
Caroline Eduarda,Design Computacional,,2010,8.86,APROVADO POR MÉDIA,1
Caroline Eduarda,Design Digital,,2010,8.4,APROVADO POR MÉDIA,1
Caroline Eduarda,Design Experimental,,2010,4.32,REPROVADO,1
Caroline Eduarda,Design Experimental,,2011,8.65,APROVADO POR MÉDIA,2
Caroline Eduarda,Design Parametrico,,2009,4.45,REPROVADO,1
Caroline Eduarda,Design Parametrico,,2009,5.55,APROVADO,2
Caroline Eduarda,Design Sonoro,,2011,5.0,APROVADO,1
Caroline Eduarda,Design Thinking,,2008,7.0,APROVADO POR MÉDIA,1
Caroline Eduarda,Design de Aprendizado,,2008,7.0,APROVADO POR MÉDIA,2
Caroline Eduarda,Design de Apresentacoes,,2008,7.0,APROVADO POR MÉDIA,2
Caroline Eduarda,Design de Espacos Virtuais,,2009,7.9,APROVADO POR MÉDIA,2
Caroline Eduarda,Design de Experiencia em Museus,,2008,5.38,APROVADO,2
Caroline Eduarda,Design de Interacao Corporal,,2010,2.75,REPROVADO,1
Caroline Eduarda,Design de Interacao Corporal,,2010,8.0,APROVADO POR MÉDIA,2
Caroline Eduarda,Design de Interacao Cultural,,2009,1.5,REPROVADO,2
Caroline Eduarda,Design de Interacao Cultural,,2010,5.0,APROVADO,2
Caroline Eduarda,Design de Interacao Tangivel,,2011,7.25,APROVADO POR MÉDIA,1
Caroline Eduarda,Design de Interacao em Tempo Real,,2009,7.35,APROVADO POR MÉDIA,1
Caroline Eduarda,Design de Interfaces Neuromorficas,,2008,7.05,APROVADO POR MÉDIA,2
Caroline Eduarda,Design de Jogos,,2011,7.0,APROVADO POR MÉDIA,1
Caroline Eduarda,Design de Joias,,2007,4.2,REPROVADO,2
Caroline Eduarda,Design de Joias,,2008,7.9,APROVADO POR MÉDIA,1
Caroline Eduarda,Design de Mobiliario,,2007,9.0,APROVADO POR MÉDIA,1
Caroline Eduarda,Design de Moda,,2010,5.0,APROVADO,2
Caroline Eduarda,Design de Narrativa Espacial,,2010,8.7,APROVADO POR MÉDIA,1
Caroline Eduarda,Design de Produto,,2009,8.75,APROVADO POR MÉDIA,2
Caroline Eduarda,Design de Realidade Aumentada (AR) e Virtual (VR),,2009,7.5,APROVADO POR MÉDIA,1
Caroline Eduarda,Design de Redes Sociais,,2010,6.1,APROVADO,2
Caroline Eduarda,Design de Tecnologia Vestivel (Wearable),,2008,8.0,APROVADO POR MÉDIA,2
Caroline Eduarda,Design de Visualizacao de Informacoes,,2007,2.25,REPROVADO,1
Caroline Eduarda,Design de Visualizacao de Informacoes,,2007,3.5,REPROVADO,2
Caroline Eduarda,Design de Visualizacao de Informacoes,,2008,5.0,APROVADO,1
Caroline Eduarda,Design para Longevidade,,2007,5.0,APROVADO,1
Caroline Eduarda,Ecodesign,,2009,7.45,APROVADO POR MÉDIA,1
Caroline Eduarda,Ergonomia,,2007,4.23,REPROVADO,2
Caroline Eduarda,Ergonomia,,2008,7.5,APROVADO POR MÉDIA,1
Caroline Eduarda,Etica em Design,,2010,8.5,APROVADO POR MÉDIA,1
Caroline Eduarda,FORMADO,,2014,,,1
Caroline Eduarda,Gamificacao,,2008,8.25,APROVADO POR MÉDIA,2
Caroline Eduarda,Gestao de Marcas,,2010,7.25,APROVADO POR MÉDIA,1
Caroline Eduarda,INTEGRALIZADO,,2013,,,2
Caroline Eduarda,Identidade Visual,,2007,7.0,APROVADO POR MÉDIA,1
Caroline Eduarda,Impressao 3D,,2009,7.35,APROVADO,1
Caroline Eduarda,Interacao Tangivel,,2009,,APROVADO POR FREQÜÊNCIA,2
Caroline Eduarda,METODOLOGIA DE PESQUISA,,2010,7.25,APROVADO POR MÉDIA,1
Caroline Eduarda,Manipulacao de Imagem,,2009,4.25,REPROVADO,2
Caroline Eduarda,Manipulacao de Imagem,,2010,5.13,APROVADO,1
Caroline Eduarda,Marketing de Produto,,2009,7.6,APROVADO POR MÉDIA,2
Caroline Eduarda,Materiais e Processos,,2011,8.0,APROVADO POR MÉDIA,1
Caroline Eduarda,Projeto Integrado,,2008,2.0,REPROVADO,2
Caroline Eduarda,Projeto Integrado,,2009,5.0,APROVADO,1
Caroline Eduarda,Prototipagem em Papel,,2009,7.0,APROVADO POR MÉDIA,2
Caroline Eduarda,SemiÃ³tica,,2010,5.0,APROVADO,2
Caroline Eduarda,Storytelling Visual,,2007,5.0,APROVADO,1
Caroline Eduarda,Tecnicas de Iluminacao,,2011,,REPROVADO POR FALTA,1
Caroline Eduarda,Tecnicas de Iluminacao,,2011,,REPROVADO POR FALTA,2
Caroline Eduarda,Tecnicas de Iluminacao,,2012,,REPROVADO POR FALTA,1
Caroline Eduarda,Tecnicas de Iluminacao,,2012,,REPROVADO POR FALTA,2
Caroline Eduarda,Tecnicas de Iluminacao,,2013,8.5,APROVADO POR MÉDIA,2
Caroline Eduarda,Tecnicas de Iluminacao,,2013,,REPROVADO POR FALTA,1
Caroline Eduarda,Teoria da Cor,,2010,8.0,APROVADO POR MÉDIA,2
Caroline Eduarda,Teoria do Design,,2011,,DISPENSADO,2
Caroline Eduarda,Tipografia,,2009,8.0,APROVADO POR MÉDIA,1
Clara Julia,Branding,,2012,5.0,APROVADO,2
Clara Julia,Computacao Grafica,,2012,7.13,APROVADO,1
Clara Julia,Cultura Visual,,2012,7.1,APROVADO,2
Clara Julia,DESVINCULADO,,2014,,,2
Clara Julia,Design Colaborativo,,2012,1.6,REPROVADO,1
Clara Julia,Design Colaborativo,,2013,,REPROVADO POR FALTA,1
Clara Julia,Design Colaborativo,,2014,,REPROVADO POR FALTA,1
Clara Julia,Design de Apresentacoes,,2013,9.0,APROVADO POR MÉDIA,1
Clara Julia,Design de Espacos Virtuais,,2014,,REPROVADO POR FALTA,1
Clara Julia,Design de Interacao em Tempo Real,,2013,,REPROVADO POR FALTA,2
Clara Julia,Design de Interacao em Tempo Real,,2014,,REPROVADO POR FALTA,1
Clara Julia,Design de Joias,,2012,5.0,APROVADO,2
Clara Julia,Design de Mobiliario,,2012,,APROVADO POR FREQÜÊNCIA,1
Clara Julia,Design de Produto,,2013,,REPROVADO POR FALTA,2
Clara Julia,Design de Produto,,2014,,REPROVADO POR FALTA,1
Clara Julia,Design de Realidade Aumentada (AR) e Virtual (VR),,2013,,REPROVADO POR FALTA,2
Clara Julia,Design de Realidade Aumentada (AR) e Virtual (VR),,2014,,REPROVADO POR FALTA,1
Clara Julia,Design de Visualizacao de Informacoes,,2012,,REPROVADO POR FALTA,1
Clara Julia,Design de Visualizacao de Informacoes,,2013,,REPROVADO POR FALTA,1
Clara Julia,Design de Visualizacao de Informacoes,,2013,,REPROVADO POR FALTA,2
Clara Julia,Design de Visualizacao de Informacoes,,2014,,REPROVADO POR FALTA,1
Clara Julia,Design para Longevidade,,2012,5.0,APROVADO,1
Clara Julia,Ergonomia,,2012,7.75,APROVADO POR MÉDIA,2
Clara Julia,Gamificacao,,2012,8.5,APROVADO POR MÉDIA,2
Clara Julia,Identidade Visual,,2012,7.25,APROVADO POR MÉDIA,1
Clara Julia,Storytelling Visual,,2012,3.13,REPROVADO,1
Clara Julia,Storytelling Visual,,2013,,REPROVADO POR FALTA,2
Clara Julia,Teoria do Design,,2013,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Branding,Rafaela Gomes,2019,8.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Branding,,2011,2.6,REPROVADO,1
DOCENTE(S): -----------.,Branding,,2011,7.65,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Computacao Grafica,Marcos Ferreira,2018,7.55,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Computacao Grafica,,2010,5.68,APROVADO,1
DOCENTE(S): -----------.,Comunicacao Visual,Luiz Pereira,2021,9.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Comunicacao Visual,,2014,7.5,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Cultura Visual,Patricia Nunes,2020,8.5,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Cultura Visual,,2012,7.25,APROVADO,1
DOCENTE(S): -----------.,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
DOCENTE(S): -----------.,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
DOCENTE(S): -----------.,DISCIPLINA,,ANO,NOTA FINAL,SITUAÇÃO CONCEITO,"SE
MES
TRE"
DOCENTE(S): -----------.,Design Biofilico,Ana Costa,2021,8.0,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design Biomimetico,Carla Souza,2020,,RENOVAÇÃO DE ESTÁGIO,1
DOCENTE(S): -----------.,Design Biomimetico,Carla Souza,2020,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design Biomimetico,Carla Souza,2021,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design Biomimetico,,2016,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design Biomimetico,,2016,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design Biomimetico,,2017,8.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,"Design Biomimetico

(DOUTORADO).",Carla Souza,2022,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,"Design Biomimetico

(DOUTORADO).",Carla Souza,2022,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design Cenico,Ana Costa,2020,8.5,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design Cenico,,2013,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design Cenico,,2014,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design Cenico,,2015,6.85,APROVADO,1
DOCENTE(S): -----------.,Design Cibernetico,Joao Silva,2019,7.65,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design Cibernetico,,2013,6.13,APROVADO,2
DOCENTE(S): -----------.,Design Colaborativo,Fernanda Lima,2018,8.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design Colaborativo,,2010,4.57,REPROVADO,1
DOCENTE(S): -----------.,Design Colaborativo,,2010,8.1,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design Computacional,Maria Santos,2020,7.25,APROVADO POR MÉDIA,3
DOCENTE(S): -----------.,Design Computacional,,2014,7.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design Digital,Patricia Nunes,2020,7.2,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design Digital,,2014,8.8,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design Experimental,Rafaela Gomes,2020,7.25,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design Experimental,,2015,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design Experimental,,2016,7.75,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design Parametrico,Juliana Rodrigues,2020,9.5,APROVADO POR MÉDIA,3
DOCENTE(S): -----------.,Design Parametrico,,2012,5.32,APROVADO,1
DOCENTE(S): -----------.,Design Sonoro,,2012,5.25,APROVADO,2
DOCENTE(S): -----------.,Design Thinking,Joao Silva,2020,10.0,APROVADO POR MÉDIA,3
DOCENTE(S): -----------.,Design Thinking,,2010,5.5,APROVADO,2
DOCENTE(S): -----------.,Design de Aprendizado,Ana Costa,2018,2.2,REPROVADO,2
DOCENTE(S): -----------.,Design de Aprendizado,Ana Costa,2018,5.5,APROVADO,2
DOCENTE(S): -----------.,Design de Aprendizado,Ana Costa,2019,9.16,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design de Aprendizado,,2011,4.5,REPROVADO,1
DOCENTE(S): -----------.,Design de Aprendizado,,2012,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design de Aprendizado,,2012,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Aprendizado,,2015,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Aprendizado,,2016,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Aprendizado,,2017,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Apresentacoes,Diego Cardoso,2021,7.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Apresentacoes,,2012,7.0,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design de Espacos Virtuais,Pedro Oliveira,2020,10.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Espacos Virtuais,,2012,5.0,APROVADO,1
DOCENTE(S): -----------.,Design de Experiencia em Museus,Pedro Oliveira,2018,7.5,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design de Experiencia em Museus,,2011,7.5,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Impressao e Publicacao,,2015,6.45,APROVADO,2
DOCENTE(S): -----------.,Design de Interacao Corporal,Fernanda Lima,2020,9.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Interacao Corporal,,2014,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design de Interacao Corporal,,2014,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Interacao Corporal,,2015,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Interacao Corporal,,2016,7.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Interacao Cultural,Gustavo Martins,2019,4.25,REPROVADO,2
DOCENTE(S): -----------.,Design de Interacao Cultural,Gustavo Martins,2020,7.25,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Interacao Cultural,,2014,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design de Interacao Cultural,,2014,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Interacao Cultural,,2015,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Interacao Cultural,,2016,5.0,APROVADO,2
DOCENTE(S): -----------.,Design de Interacao Social,,2015,5.0,APROVADO,1
DOCENTE(S): -----------.,"Design de Interacao Social

(MESTRADO).",Ana Costa,2022,9.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Interacao Tangivel,Rafaela Gomes,2018,5.55,APROVADO,2
DOCENTE(S): -----------.,Design de Interacao Tangivel,Rafaela Gomes,2018,6.25,APROVADO,2
DOCENTE(S): -----------.,Design de Interacao Tangivel,,2014,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Interacao Tangivel,,2015,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design de Interacao em Tempo Real,Pedro Oliveira,2019,5.0,APROVADO,2
DOCENTE(S): -----------.,Design de Interacao em Tempo Real,,2011,5.55,APROVADO,2
DOCENTE(S): -----------.,Design de Interfaces Neuromorficas,Marcos Ferreira,2018,10.0,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design de Interfaces Neuromorficas,,2011,,REPROVADO POR FALTA,1
DOCENTE(S): -----------.,Design de Interfaces Neuromorficas,,2012,4.6,REPROVADO,1
DOCENTE(S): -----------.,Design de Interfaces Neuromorficas,,2012,6.63,APROVADO,2
DOCENTE(S): -----------.,Design de Joias,Gustavo Martins,2019,5.0,APROVADO,1
DOCENTE(S): -----------.,Design de Joias,,2010,,REPROVADO POR FALTA,2
DOCENTE(S): -----------.,Design de Joias,,2011,7.45,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Mobiliario,Fernanda Lima,2018,8.9,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Mobiliario,,2010,,APROVADO POR FREQÜÊNCIA,1
DOCENTE(S): -----------.,Design de Moda,Fernanda Lima,2020,8.5,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design de Moda,,2015,8.5,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Narrativa Espacial,Ana Costa,2020,10.0,APROVADO POR MÉDIA,3
DOCENTE(S): -----------.,Design de Narrativa Espacial,,2014,9.5,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Produto,Carla Souza,2019,7.13,APROVADO,2
DOCENTE(S): -----------.,Design de Produto,,2012,8.0,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Realidade Aumentada (AR) e Virtual (VR),Juliana Rodrigues,2019,7.75,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design de Realidade Aumentada (AR) e Virtual (VR),,2010,8.4,APROVADO POR MÉDIA,2
DOCENTE(S): -----------.,Design de Realidade Hibrida,Pedro Oliveira,2021,9.5,APROVADO POR MÉDIA,1
DOCENTE(S): -----------.,Design de Redes Sociais,Larissa Vieira,2021,7.0,APROVADO POR MÉDIA,1
